dataset,keyset,method_a,method_b,mean_delta,median_delta,p10_delta,p90_delta,a_better_share,b_better_share,tie_share,two_sided_share
tmall,0,recency,sets2sets,0.0009268123584223106,0.0,0.0,0.0,0.013475935828877005,0.007700534759358289,0.9788235294117648,0.007700534759358289
tmall,0,recency,dnntsp,0.00020637982838705074,0.0,0.0,0.0,0.015614973262032086,0.016042780748663103,0.9683422459893049,0.015614973262032086
tmall,0,recency,cbp,0.0009897535217784643,0.0,0.0,0.0,0.01304812834224599,0.008556149732620321,0.9783957219251337,0.008556149732620321
tmall,0,recency,diffrec,0.003540087673574561,0.0,0.0,0.0,0.015828877005347592,0.0066310160427807486,0.9775401069518717,0.0066310160427807486
tmall,0,frequency,racf,0.000993160144085147,0.0,0.0,0.0,0.008983957219251337,0.007058823529411765,0.983957219251337,0.007058823529411765
tmall,0,frequency,tifuknn,-0.0003461848296376363,0.0,0.0,0.0,0.007914438502673796,0.0106951871657754,0.9813903743315509,0.007914438502673796
tmall,0,frequency,fpmc,0.005081828622032989,0.0,0.0,0.0,0.016898395721925134,0.001711229946524064,0.9813903743315509,0.001711229946524064
tmall,0,frequency,triple2vec,-5.752733469404661e-05,0.0,0.0,0.0,0.008342245989304813,0.008983957219251337,0.9826737967914438,0.008342245989304813
tmall,0,frequency,sets2sets,0.00033709204862679074,0.0,0.0,0.0,0.004705882352941176,0.001497326203208556,0.9937967914438502,0.001497326203208556
tmall,0,frequency,dnntsp,-0.0003833404814084688,0.0,0.0,0.0,0.014759358288770053,0.015614973262032086,0.9696256684491978,0.014759358288770053
tmall,0,frequency,cbp,0.00040003321198294416,0.0,0.0,0.0,0.008128342245989306,0.008556149732620321,0.9833155080213903,0.008128342245989306
tmall,0,frequency,diffrec,0.0029503673637790414,0.0,0.0,0.0,0.012406417112299466,0.0021390374331550803,0.9854545454545455,0.0021390374331550803
tmall,0,racf,tifuknn,-0.0013393449737227835,0.0,0.0,0.0,0.005775401069518717,0.012192513368983957,0.9820320855614973,0.005775401069518717
tmall,0,racf,fpmc,0.004088668477947842,0.0,0.0,0.0,0.015614973262032086,0.0025668449197860962,0.9818181818181818,0.0025668449197860962
tmall,0,racf,triple2vec,-0.0010506874787791934,0.0,0.0,0.0,0.005561497326203209,0.010267379679144385,0.9841711229946524,0.005561497326203209
tmall,0,racf,sets2sets,-0.0006560680954583562,0.0,0.0,0.0,0.0066310160427807486,0.007700534759358289,0.985668449197861,0.0066310160427807486
tmall,0,racf,dnntsp,-0.0013765006254936162,0.0,0.0,0.0,0.013475935828877005,0.01625668449197861,0.9702673796791443,0.013475935828877005
tmall,0,racf,cbp,-0.0005931269321022027,0.0,0.0,0.0,0.0051336898395721925,0.0074866310160427805,0.9873796791443851,0.0051336898395721925
tmall,0,racf,diffrec,0.0019572072196938945,0.0,0.0,0.0,0.012834224598930482,0.0051336898395721925,0.9820320855614973,0.0051336898395721925
tmall,0,tifuknn,fpmc,0.005428013451670625,0.0,0.0,0.0,0.019037433155080215,0.002352941176470588,0.9786096256684492,0.002352941176470588
tmall,0,tifuknn,triple2vec,0.00028865749494358996,0.0,0.0,0.0,0.009197860962566844,0.005775401069518717,0.9850267379679144,0.005775401069518717
tmall,0,tifuknn,sets2sets,0.0006832768782644272,0.0,0.0,0.0,0.01090909090909091,0.006417112299465241,0.9826737967914438,0.006417112299465241
tmall,0,tifuknn,dnntsp,-3.7155651770832535e-05,0.0,0.0,0.0,0.015614973262032086,0.015828877005347592,0.9685561497326203,0.015614973262032086
tmall,0,tifuknn,cbp,0.0007462180416205806,0.0,0.0,0.0,0.011122994652406418,0.007700534759358289,0.9811764705882353,0.007700534759358289
tmall,0,tifuknn,diffrec,0.003296552193416677,0.0,0.0,0.0,0.015828877005347592,0.004705882352941176,0.9794652406417113,0.004705882352941176
tmall,0,fpmc,triple2vec,-0.005139355956727036,0.0,0.0,0.0,0.002352941176470588,0.017754010695187165,0.9798930481283422,0.002352941176470588
tmall,0,fpmc,sets2sets,-0.004744736573406198,0.0,0.0,0.0,0.001711229946524064,0.01732620320855615,0.9809625668449198,0.001711229946524064
tmall,0,fpmc,dnntsp,-0.005465169103441459,0.0,0.0,0.0,0.004491978609625668,0.018823529411764704,0.9766844919786096,0.004491978609625668
tmall,0,fpmc,cbp,-0.004681795410050045,0.0,0.0,0.0,0.0027807486631016044,0.017540106951871658,0.9796791443850268,0.0027807486631016044
tmall,0,fpmc,diffrec,-0.002131461258253948,0.0,0.0,0.0,0.0021390374331550803,0.009411764705882352,0.9884491978609625,0.0021390374331550803
tmall,0,triple2vec,sets2sets,0.00039461938332083723,0.0,0.0,0.0,0.009197860962566844,0.005989304812834224,0.984812834224599,0.005989304812834224
tmall,0,triple2vec,dnntsp,-0.0003258131467144226,0.0,0.0,0.0,0.014973262032085561,0.01625668449197861,0.9687700534759358,0.014973262032085561
tmall,0,triple2vec,cbp,0.0004575605466769908,0.0,0.0,0.0,0.007058823529411765,0.005775401069518717,0.9871657754010695,0.005775401069518717
tmall,0,triple2vec,diffrec,0.0030078946984730876,0.0,0.0,0.0,0.014759358288770053,0.0051336898395721925,0.9801069518716577,0.0051336898395721925
tmall,0,sets2sets,dnntsp,-0.0007204325300352595,0.0,0.0,0.0,0.015187165775401069,0.015828877005347592,0.9689839572192513,0.015187165775401069
tmall,0,sets2sets,cbp,6.294116335615347e-05,0.0,0.0,0.0,0.005775401069518717,0.008342245989304813,0.9858823529411764,0.005775401069518717
tmall,0,sets2sets,diffrec,0.0026132753151522506,0.0,0.0,0.0,0.012406417112299466,0.0025668449197860962,0.9850267379679144,0.0025668449197860962
tmall,0,dnntsp,cbp,0.0007833736933914133,0.0,0.0,0.0,0.016042780748663103,0.014759358288770053,0.9691978609625669,0.014759358288770053
tmall,0,dnntsp,diffrec,0.00333370784518751,0.0,0.0,0.0,0.017754010695187165,0.00983957219251337,0.9724064171122995,0.00983957219251337
tmall,0,cbp,diffrec,0.002550334151796097,0.0,0.0,0.0,0.014545454545454545,0.004491978609625668,0.9809625668449198,0.004491978609625668
tmall,1,recency,frequency,0.0021559431247877136,0.0,0.0,0.0,0.012406417112299466,0.008556149732620321,0.9790374331550802,0.008556149732620321
tmall,1,recency,racf,0.0038174494159253056,0.0,0.0,0.0,0.017967914438502673,0.0066310160427807486,0.9754010695187165,0.0066310160427807486
tmall,1,recency,tifuknn,0.0011295360710295585,0.0,0.0,0.0,0.010481283422459893,0.004705882352941176,0.984812834224599,0.004705882352941176
tmall,1,recency,fpmc,0.008546772692116952,0.0,0.0,0.0,0.02374331550802139,0.002994652406417112,0.9732620320855615,0.002994652406417112
tmall,1,recency,triple2vec,0.002110518245770289,0.0,0.0,0.0,0.01304812834224599,0.0038502673796791446,0.9831016042780749,0.0038502673796791446
tmall,1,recency,sets2sets,0.0025883263940040366,0.0,0.0,0.0,0.015187165775401069,0.009197860962566844,0.9756149732620321,0.009197860962566844
tmall,1,recency,dnntsp,0.004815608691980112,0.0,0.0,0.0,0.019037433155080215,0.0106951871657754,0.9702673796791443,0.0106951871657754
tmall,1,recency,cbp,0.0026657442240875,0.0,0.0,0.0,0.016684491978609627,0.008556149732620321,0.97475935828877,0.008556149732620321
tmall,1,recency,diffrec,0.005298250844719786,0.0,0.0,0.0,0.01839572192513369,0.006417112299465241,0.9751871657754011,0.006417112299465241
tmall,1,frequency,racf,0.0016615062911375924,0.0,0.0,0.0,0.013689839572192513,0.005775401069518717,0.9805347593582888,0.005775401069518717
tmall,1,frequency,tifuknn,-0.001026407053758155,0.0,0.0,0.0,0.008983957219251337,0.0106951871657754,0.9803208556149733,0.008983957219251337
tmall,1,frequency,fpmc,0.006390829567329238,0.0,0.0,0.0,0.019251336898395723,0.003422459893048128,0.9773262032085561,0.003422459893048128
tmall,1,frequency,triple2vec,-4.5424879017424086e-05,0.0,0.0,0.0,0.009625668449197862,0.009411764705882352,0.9809625668449198,0.009411764705882352
tmall,1,frequency,sets2sets,0.000432383269216323,0.0,0.0,0.0,0.0066310160427807486,0.002994652406417112,0.9903743315508021,0.002994652406417112
tmall,1,frequency,dnntsp,0.002659665567192398,0.0,0.0,0.0,0.015401069518716578,0.0106951871657754,0.973903743315508,0.0106951871657754
tmall,1,frequency,cbp,0.0005098010992997868,0.0,0.0,0.0,0.01090909090909091,0.007058823529411765,0.9820320855614973,0.007058823529411765
tmall,1,frequency,diffrec,0.003142307719932072,0.0,0.0,0.0,0.012834224598930482,0.0021390374331550803,0.9850267379679144,0.0021390374331550803
tmall,1,racf,tifuknn,-0.002687913344895747,0.0,0.0,0.0,0.005561497326203209,0.014973262032085561,0.9794652406417113,0.005561497326203209
tmall,1,racf,fpmc,0.004729323276191646,0.0,0.0,0.0,0.019037433155080215,0.0036363636363636364,0.9773262032085561,0.0036363636363636364
tmall,1,racf,triple2vec,-0.0017069311701550162,0.0,0.0,0.0,0.005775401069518717,0.012406417112299466,0.9818181818181818,0.005775401069518717
tmall,1,racf,sets2sets,-0.0012291230219212694,0.0,0.0,0.0,0.006203208556149733,0.010267379679144385,0.9835294117647059,0.006203208556149733
tmall,1,racf,dnntsp,0.0009981592760548055,0.0,0.0,0.0,0.013262032085561497,0.011764705882352941,0.9749732620320856,0.011764705882352941
tmall,1,racf,cbp,-0.0011517051918378055,0.0,0.0,0.0,0.006417112299465241,0.009625668449197862,0.983957219251337,0.006417112299465241
tmall,1,racf,diffrec,0.0014808014287944792,0.0,0.0,0.0,0.012834224598930482,0.007058823529411765,0.9801069518716577,0.007058823529411765
tmall,1,tifuknn,fpmc,0.007417236621087393,0.0,0.0,0.0,0.022032085561497328,0.0027807486631016044,0.9751871657754011,0.0027807486631016044
tmall,1,tifuknn,triple2vec,0.000980982174740731,0.0,0.0,0.0,0.009197860962566844,0.004491978609625668,0.9863101604278075,0.004491978609625668
tmall,1,tifuknn,sets2sets,0.001458790322974478,0.0,0.0,0.0,0.0106951871657754,0.007914438502673796,0.9813903743315509,0.007914438502673796
tmall,1,tifuknn,dnntsp,0.003686072620950553,0.0,0.0,0.0,0.01732620320855615,0.009411764705882352,0.9732620320855615,0.009411764705882352
tmall,1,tifuknn,cbp,0.0015362081530579418,0.0,0.0,0.0,0.011336898395721925,0.008128342245989306,0.9805347593582888,0.008128342245989306
tmall,1,tifuknn,diffrec,0.004168714773690227,0.0,0.0,0.0,0.015828877005347592,0.0053475935828877,0.9788235294117648,0.0053475935828877
tmall,1,fpmc,triple2vec,-0.0064362544463466625,0.0,0.0,0.0,0.0036363636363636364,0.019251336898395723,0.9771122994652407,0.0036363636363636364
tmall,1,fpmc,sets2sets,-0.0059584462981129155,0.0,0.0,0.0,0.003422459893048128,0.020320855614973262,0.9762566844919786,0.003422459893048128
tmall,1,fpmc,dnntsp,-0.0037311640001368405,0.0,0.0,0.0,0.003422459893048128,0.014331550802139038,0.9822459893048129,0.003422459893048128
tmall,1,fpmc,cbp,-0.005881028468029451,0.0,0.0,0.0,0.003422459893048128,0.019893048128342247,0.9766844919786096,0.003422459893048128
tmall,1,fpmc,diffrec,-0.003248521847397167,0.0,0.0,0.0,0.0025668449197860962,0.011764705882352941,0.985668449197861,0.0025668449197860962
tmall,1,triple2vec,sets2sets,0.00047780814823374703,0.0,0.0,0.0,0.009411764705882352,0.007914438502673796,0.9826737967914438,0.007914438502673796
tmall,1,triple2vec,dnntsp,0.002705090446209822,0.0,0.0,0.0,0.015401069518716578,0.011122994652406418,0.973475935828877,0.011122994652406418
tmall,1,triple2vec,cbp,0.0005552259783172109,0.0,0.0,0.0,0.010267379679144385,0.007272727272727273,0.9824598930481283,0.007272727272727273
tmall,1,triple2vec,diffrec,0.003187732598949496,0.0,0.0,0.0,0.013903743315508022,0.005989304812834224,0.9801069518716577,0.005989304812834224
tmall,1,sets2sets,dnntsp,0.002227282297976075,0.0,0.0,0.0,0.015828877005347592,0.010053475935828877,0.9741176470588235,0.010053475935828877
tmall,1,sets2sets,cbp,7.741783008346383e-05,0.0,0.0,0.0,0.007272727272727273,0.007272727272727273,0.9854545454545455,0.007272727272727273
tmall,1,sets2sets,diffrec,0.002709924450715749,0.0,0.0,0.0,0.01304812834224599,0.002994652406417112,0.983957219251337,0.002994652406417112
tmall,1,dnntsp,cbp,-0.002149864467892611,0.0,0.0,0.0,0.010481283422459893,0.014331550802139038,0.9751871657754011,0.010481283422459893
tmall,1,dnntsp,diffrec,0.0004826421527396737,0.0,0.0,0.0,0.011978609625668449,0.010053475935828877,0.9779679144385027,0.010053475935828877
tmall,1,cbp,diffrec,0.0026325066206322844,0.0,0.0,0.0,0.013903743315508022,0.0053475935828877,0.9807486631016042,0.0053475935828877
tmall,2,recency,frequency,0.0028026721750595398,0.0,0.0,0.0,0.013262032085561497,0.005989304812834224,0.9807486631016042,0.005989304812834224
tmall,2,recency,racf,0.003435525267787453,0.0,0.0,0.0,0.01732620320855615,0.007700534759358289,0.9749732620320856,0.007700534759358289
tmall,2,recency,tifuknn,0.0016719688866906825,0.0,0.0,0.0,0.010481283422459893,0.0027807486631016044,0.9867379679144385,0.0027807486631016044
tmall,2,recency,fpmc,0.007918577671829451,0.0,0.0,0.0,0.022459893048128343,0.0025668449197860962,0.9749732620320856,0.0025668449197860962
tmall,2,recency,triple2vec,0.0020737689853821107,0.0,0.0,0.0,0.012406417112299466,0.004064171122994653,0.9835294117647059,0.004064171122994653
tmall,2,recency,sets2sets,0.0031071461129177956,0.0,0.0,0.0,0.015828877005347592,0.006203208556149733,0.9779679144385027,0.006203208556149733
tmall,2,recency,dnntsp,0.0032892252864981687,0.0,0.0,0.0,0.01732620320855615,0.012192513368983957,0.9704812834224599,0.012192513368983957
tmall,2,recency,cbp,0.0032666401198751605,0.0,0.0,0.0,0.017540106951871658,0.006417112299465241,0.9760427807486631,0.006417112299465241
tmall,2,recency,diffrec,0.005343331956730259,0.0,0.0,0.0,0.01839572192513369,0.005561497326203209,0.9760427807486631,0.005561497326203209
tmall,2,frequency,racf,0.0006328530927279136,0.0,0.0,0.0,0.01304812834224599,0.0066310160427807486,0.9803208556149733,0.0066310160427807486
tmall,2,frequency,tifuknn,-0.0011307032883688575,0.0,0.0,0.0,0.00983957219251337,0.012406417112299466,0.9777540106951872,0.00983957219251337
tmall,2,frequency,fpmc,0.005115905496769913,0.0,0.0,0.0,0.01839572192513369,0.002994652406417112,0.9786096256684492,0.002994652406417112
tmall,2,frequency,triple2vec,-0.0007289031896774294,0.0,0.0,0.0,0.008556149732620321,0.010267379679144385,0.9811764705882353,0.008556149732620321
tmall,2,frequency,sets2sets,0.0003044739378582553,0.0,0.0,0.0,0.007058823529411765,0.0025668449197860962,0.9903743315508021,0.0025668449197860962
tmall,2,frequency,dnntsp,0.00048655311143862864,0.0,0.0,0.0,0.014545454545454545,0.014545454545454545,0.9709090909090909,0.014545454545454545
tmall,2,frequency,cbp,0.00046396794481561997,0.0,0.0,0.0,0.011122994652406418,0.008128342245989306,0.9807486631016042,0.008128342245989306
tmall,2,frequency,diffrec,0.002540659781670719,0.0,0.0,0.0,0.012406417112299466,0.004064171122994653,0.9835294117647059,0.004064171122994653
tmall,2,racf,tifuknn,-0.0017635563810967712,0.0,0.0,0.0,0.007272727272727273,0.013262032085561497,0.9794652406417113,0.007272727272727273
tmall,2,racf,fpmc,0.004483052404042,0.0,0.0,0.0,0.019893048128342247,0.0038502673796791446,0.9762566844919786,0.0038502673796791446
tmall,2,racf,triple2vec,-0.0013617562824053428,0.0,0.0,0.0,0.007272727272727273,0.01304812834224599,0.9796791443850268,0.007272727272727273
tmall,2,racf,sets2sets,-0.0003283791548696583,0.0,0.0,0.0,0.006844919786096256,0.00983957219251337,0.9833155080213903,0.006844919786096256
tmall,2,racf,dnntsp,-0.00014629998128928482,0.0,0.0,0.0,0.014973262032085561,0.015401069518716578,0.9696256684491978,0.014973262032085561
tmall,2,racf,cbp,-0.00016888514791229357,0.0,0.0,0.0,0.0074866310160427805,0.009197860962566844,0.9833155080213903,0.0074866310160427805
tmall,2,racf,diffrec,0.0019078066889428055,0.0,0.0,0.0,0.013903743315508022,0.0074866310160427805,0.9786096256684492,0.0074866310160427805
tmall,2,tifuknn,fpmc,0.006246608785138771,0.0,0.0,0.0,0.02181818181818182,0.003422459893048128,0.97475935828877,0.003422459893048128
tmall,2,tifuknn,triple2vec,0.0004018000986914282,0.0,0.0,0.0,0.007700534759358289,0.005561497326203209,0.9867379679144385,0.005561497326203209
tmall,2,tifuknn,sets2sets,0.001435177226227113,0.0,0.0,0.0,0.012406417112299466,0.007700534759358289,0.9798930481283422,0.007700534759358289
tmall,2,tifuknn,dnntsp,0.0016172563998074865,0.0,0.0,0.0,0.014545454545454545,0.012834224598930482,0.972620320855615,0.012834224598930482
tmall,2,tifuknn,cbp,0.0015946712331844773,0.0,0.0,0.0,0.013262032085561497,0.007914438502673796,0.9788235294117648,0.007914438502673796
tmall,2,tifuknn,diffrec,0.0036713630700395774,0.0,0.0,0.0,0.01625668449197861,0.007272727272727273,0.9764705882352941,0.007272727272727273
tmall,2,fpmc,triple2vec,-0.005844808686447342,0.0,0.0,0.0,0.0027807486631016044,0.01967914438502674,0.9775401069518717,0.0027807486631016044
tmall,2,fpmc,sets2sets,-0.004811431558911657,0.0,0.0,0.0,0.002994652406417112,0.01818181818181818,0.9788235294117648,0.002994652406417112
tmall,2,fpmc,dnntsp,-0.004629352385331284,0.0,0.0,0.0,0.0042780748663101605,0.017540106951871658,0.9781818181818182,0.0042780748663101605
tmall,2,fpmc,cbp,-0.004651937551954293,0.0,0.0,0.0,0.004064171122994653,0.01967914438502674,0.9762566844919786,0.004064171122994653
tmall,2,fpmc,diffrec,-0.0025752457150991933,0.0,0.0,0.0,0.002994652406417112,0.011122994652406418,0.9858823529411764,0.002994652406417112
tmall,2,triple2vec,sets2sets,0.0010333771275356847,0.0,0.0,0.0,0.00983957219251337,0.005989304812834224,0.9841711229946524,0.005989304812834224
tmall,2,triple2vec,dnntsp,0.0012154563011160583,0.0,0.0,0.0,0.013903743315508022,0.01411764705882353,0.9719786096256684,0.013903743315508022
tmall,2,triple2vec,cbp,0.0011928711344930492,0.0,0.0,0.0,0.011764705882352941,0.005775401069518717,0.9824598930481283,0.005775401069518717
tmall,2,triple2vec,diffrec,0.0032695629713481488,0.0,0.0,0.0,0.014331550802139038,0.005561497326203209,0.9801069518716577,0.005561497326203209
tmall,2,sets2sets,dnntsp,0.0001820791735803733,0.0,0.0,0.0,0.014331550802139038,0.014545454545454545,0.9711229946524064,0.014331550802139038
tmall,2,sets2sets,cbp,0.00015949400695736463,0.0,0.0,0.0,0.008983957219251337,0.008128342245989306,0.9828877005347594,0.008128342245989306
tmall,2,sets2sets,diffrec,0.002236185843812464,0.0,0.0,0.0,0.012406417112299466,0.0042780748663101605,0.9833155080213903,0.0042780748663101605
tmall,2,dnntsp,cbp,-2.258516662300856e-05,0.0,0.0,0.0,0.014545454545454545,0.013689839572192513,0.971764705882353,0.013689839572192513
tmall,2,dnntsp,diffrec,0.0020541066702320907,0.0,0.0,0.0,0.015614973262032086,0.010053475935828877,0.9743315508021391,0.010053475935828877
tmall,2,cbp,diffrec,0.0020766918368550994,0.0,0.0,0.0,0.013689839572192513,0.007700534759358289,0.9786096256684492,0.007700534759358289
valuedshopper,0,recency,frequency,-0.12078322179951553,0.0,-0.44685352999185635,0.08679891541462226,0.13389121338912133,0.4962986803990988,0.36981010621177984,0.13389121338912133
valuedshopper,0,recency,racf,-0.12313540023849393,0.0,-0.4692787260227564,0.08278118722218586,0.13469584808496943,0.4996781461216608,0.3656260057933698,0.13469584808496943
valuedshopper,0,recency,tifuknn,-0.13826401429726423,-0.038375025124466305,-0.4692787260227564,0.038375025124466305,0.11248793047956228,0.5168973286128098,0.3706147409076279,0.11248793047956228
valuedshopper,0,recency,fpmc,-0.0024450596802134913,0.0,-0.3156484524795145,0.27727342735504823,0.2854843900869006,0.2922433215320245,0.422272288381075,0.2854843900869006
valuedshopper,0,recency,triple2vec,-0.13312840066708012,-0.023511752794101615,-0.47036528278595785,0.0827811872221858,0.1289024782748632,0.510943031863534,0.3601544898616028,0.1289024782748632
valuedshopper,0,recency,sets2sets,-0.040057950817955705,0.0,-0.3391602052736161,0.21398626473452764,0.23720630833601544,0.36305117476665594,0.3997425168973286,0.23720630833601544
valuedshopper,0,recency,dnntsp,-0.1057442846011767,0.0,-0.44685352999185624,0.1460683498427064,0.16623752816221435,0.47103315094946896,0.3627293208883167,0.16623752816221435
valuedshopper,0,recency,cbp,-0.1225251154948603,-0.006031136973253193,-0.4692787260227564,0.08679891541462226,0.13324750563244286,0.501287415513357,0.3654650788542002,0.13324750563244286
valuedshopper,0,recency,diffrec,-0.10279363607012837,0.0,-0.38356636737133576,0.1312050775123417,0.15078854200193112,0.4665271966527197,0.3826842613453492,0.15078854200193112
valuedshopper,0,frequency,racf,-0.002352178438978396,0.0,-0.014863272330364663,0.0,0.08545220469906663,0.1070164145477953,0.8075313807531381,0.08545220469906663
valuedshopper,0,frequency,tifuknn,-0.0174807924977487,0.0,-0.169580102636808,0.13120507751234176,0.1998712584486643,0.27309301577084005,0.5270357257804956,0.1998712584486643
valuedshopper,0,frequency,fpmc,0.11833816211930204,0.0,-0.169580102636808,0.4852285551163227,0.48422915996137755,0.16977792082394594,0.34599291921467656,0.16977792082394594
valuedshopper,0,frequency,triple2vec,-0.012345178867564593,0.0,-0.14606834984270642,0.1251739405390885,0.18554876086256838,0.24863212101705826,0.5658191181203733,0.18554876086256838
valuedshopper,0,frequency,sets2sets,0.08072527098155982,0.0,-0.16958010263680812,0.38356636737133576,0.437399420663019,0.20276794335371742,0.3598326359832636,0.20276794335371742
valuedshopper,0,frequency,dnntsp,0.015038937198338835,0.0,-0.1844433749671727,0.21398626473452764,0.32056646282587703,0.2692307692307692,0.4102027679433537,0.2692307692307692
valuedshopper,0,frequency,cbp,-0.0017418936953447761,0.0,-0.014863272330364663,0.0,0.08883167042162858,0.10524621821692952,0.8059221113614419,0.08883167042162858
valuedshopper,0,frequency,diffrec,0.017989585729387157,0.0,-0.1460683498427064,0.19047451194042594,0.29707112970711297,0.21998712584486643,0.48294174444802057,0.21998712584486643
valuedshopper,0,racf,tifuknn,-0.015128614058770301,0.0,-0.15471683030644345,0.13120507751234178,0.2045381396845832,0.2648857418731896,0.5305761184422272,0.2045381396845832
valuedshopper,0,racf,fpmc,0.12069034055828043,0.0,-0.15471683030644343,0.4912596920895759,0.4901834567106534,0.1657547473447055,0.34406179594464115,0.1657547473447055
valuedshopper,0,racf,triple2vec,-0.009993000428586196,0.0,-0.1460683498427064,0.1312050775123417,0.19198583842935307,0.24364338590280013,0.5643707756678468,0.19198583842935307
valuedshopper,0,racf,sets2sets,0.08307744942053821,0.0,-0.16958010263680806,0.3868528072345415,0.44367557129063406,0.19858384293530737,0.3577405857740586,0.19858384293530737
valuedshopper,0,racf,dnntsp,0.017391115637317232,0.0,-0.16958010263680817,0.21398626473452764,0.32523334406179594,0.26504666881235917,0.40971998712584484,0.26504666881235917
valuedshopper,0,racf,cbp,0.00061028474363362,0.0,-0.02351175279410156,0.023511752794101615,0.12809784357901513,0.12037335049887352,0.7515288059221114,0.12037335049887352
valuedshopper,0,racf,diffrec,0.020341764168365552,0.0,-0.1460683498427064,0.19047451194042597,0.30061152236884453,0.21580302542645638,0.48358545220469906,0.21580302542645638
valuedshopper,0,tifuknn,fpmc,0.13581895461705074,0.006031136973253193,-0.13120507751234178,0.5087403079104241,0.5009655616350177,0.15191503057611844,0.34711940778886385,0.15191503057611844
valuedshopper,0,tifuknn,triple2vec,0.005135613630184106,0.0,-0.12517394053908865,0.13120507751234178,0.21242355970389443,0.19842291599613776,0.5891535242999678,0.19842291599613776
valuedshopper,0,tifuknn,sets2sets,0.0982060634793085,0.0,-0.1460683498427064,0.3868528072345415,0.4604119729642742,0.16124879304795622,0.37833923398776953,0.16124879304795622
valuedshopper,0,tifuknn,dnntsp,0.03251972969608753,0.0,-0.169580102636808,0.2346393630113782,0.34003862246540073,0.22706791116832958,0.43289346636626974,0.22706791116832958
valuedshopper,0,tifuknn,cbp,0.015738898802403922,0.0,-0.13120507751234176,0.1681275362711174,0.2700354039266173,0.19858384293530737,0.5313807531380753,0.19858384293530737
valuedshopper,0,tifuknn,diffrec,0.03547037822713586,0.0,-0.1460683498427065,0.2463023887407299,0.34888960411972963,0.21596395236562602,0.4351464435146444,0.21596395236562602
valuedshopper,0,fpmc,triple2vec,-0.13068334098686663,0.0,-0.5087403079104241,0.1681275362711174,0.16784679755391052,0.4972642420341165,0.33488896041197297,0.16784679755391052
valuedshopper,0,fpmc,sets2sets,-0.037612891137742216,0.0,-0.339160205273616,0.2139862647345275,0.2425168973286128,0.352108142903122,0.4053749597682652,0.2425168973286128
valuedshopper,0,fpmc,dnntsp,-0.1032992249209632,0.0,-0.4625511672134848,0.14606834984270642,0.17186997103315094,0.45397489539748953,0.37415513356935953,0.17186997103315094
valuedshopper,0,fpmc,cbp,-0.12008005581464681,0.0,-0.4912596920895757,0.16812753627111754,0.16881235918892823,0.48905696813646604,0.34213067267460573,0.16881235918892823
valuedshopper,0,fpmc,diffrec,-0.10034857638991489,0.0,-0.3868528072345415,0.1312050775123417,0.15288059221113615,0.4554232378500161,0.39169616993884776,0.15288059221113615
valuedshopper,0,triple2vec,sets2sets,0.0930704498491244,0.0,-0.169580102636808,0.38932187716483296,0.4547795300933376,0.1768587061474091,0.3683617637592533,0.1768587061474091
valuedshopper,0,triple2vec,dnntsp,0.02738411606590343,0.0,-0.16958010263680812,0.23463936301137817,0.3377856453170261,0.24396523978113938,0.4182491149018346,0.24396523978113938
valuedshopper,0,triple2vec,cbp,0.010603285172219815,0.0,-0.1251739405390886,0.1460683498427064,0.248310267138719,0.18828451882845187,0.5634052140328291,0.18828451882845187
valuedshopper,0,triple2vec,diffrec,0.030334764596951745,0.0,-0.169580102636808,0.2463023887407299,0.34148696491792724,0.22755069198583844,0.4309623430962343,0.22755069198583844
valuedshopper,0,sets2sets,dnntsp,-0.06568633378322099,0.0,-0.3391602052736161,0.1460683498427065,0.18925008046346958,0.40827164467331833,0.4024782748632121,0.18925008046346958
valuedshopper,0,sets2sets,cbp,-0.08246716467690458,0.0,-0.38356636737133576,0.16958010263680812,0.19906662375281622,0.4419053749597683,0.3590280012874155,0.19906662375281622
valuedshopper,0,sets2sets,diffrec,-0.06273568525217266,0.0,-0.3391602052736161,0.169580102636808,0.21515931766977792,0.39925973607981974,0.3855809462504023,0.21515931766977792
valuedshopper,0,dnntsp,cbp,-0.016780830893683613,0.0,-0.21398626473452764,0.1756112396100613,0.2671387190215642,0.32426778242677823,0.40859349855165755,0.2671387190215642
valuedshopper,0,dnntsp,diffrec,0.0029506485310483205,0.0,-0.19519002499605081,0.21398626473452748,0.2975539105246218,0.28290955906018667,0.4195365304151915,0.28290955906018667
valuedshopper,0,cbp,diffrec,0.019731479424731933,0.0,-0.14606834984270645,0.1945605741265081,0.30737045381396844,0.22561956871580302,0.46700997747022854,0.22561956871580302
valuedshopper,1,recency,frequency,-0.1272194878097475,-0.014863272330364719,-0.4692787260227564,0.0679179148918212,0.12858062439652398,0.5038622465400708,0.3675571290634052,0.12858062439652398
valuedshopper,1,recency,racf,-0.1297874891336049,-0.023511752794101615,-0.4692787260227564,0.06791791489182114,0.12906340521403284,0.508850981654329,0.36208561313163823,0.12906340521403284
valuedshopper,1,recency,tifuknn,-0.14289996084198503,-0.0444061620977195,-0.4703652827859579,0.023511752794101615,0.1060508529127776,0.5215642098487286,0.3723849372384937,0.1060508529127776
valuedshopper,1,recency,fpmc,-0.004414665073922307,0.0,-0.2960819109658651,0.25637901805143026,0.27421950434502734,0.2848406823302221,0.4409398133247506,0.27421950434502734
