dataset,keyset,feature,bin,method,n_users,feature_min,feature_median,feature_max,mean_ndcg,mean_centered_ndcg
sam,1,popularity_profile,1,triple2vec,713,0.1817004620500897,0.5903930158543302,0.7162708339464571,0.29669032625437464,0.07515746330427486
sam,1,popularity_profile,1,dnntsp,713,0.1817004620500897,0.5903930158543302,0.7162708339464571,0.21251984321107273,-0.009013019739027054
sam,1,popularity_profile,1,cbp,713,0.1817004620500897,0.5903930158543302,0.7162708339464571,0.2897276353497091,0.0681947723996093
sam,1,popularity_profile,1,diffrec,713,0.1817004620500897,0.5903930158543302,0.7162708339464571,0.02705078139076524,-0.19448208155933455
sam,1,popularity_profile,2,recency,755,0.7163702714778379,0.7801387131267351,0.8207023378216577,0.2046797698336748,-0.004374586303848344
sam,1,popularity_profile,2,frequency,755,0.7163702714778379,0.7801387131267351,0.8207023378216577,0.2882364204644696,0.07918206432694647
sam,1,popularity_profile,2,tifuknn,755,0.7163702714778379,0.7801387131267351,0.8207023378216577,0.273583681459457,0.06452932532193381
sam,1,popularity_profile,2,fpmc,755,0.7163702714778379,0.7801387131267351,0.8207023378216577,0.07561884050891537,-0.13343551562860778
sam,1,popularity_profile,2,triple2vec,755,0.7163702714778379,0.7801387131267351,0.8207023378216577,0.2739591866853189,0.06490483054779574
sam,1,popularity_profile,2,dnntsp,755,0.7163702714778379,0.7801387131267351,0.8207023378216577,0.17066335049320402,-0.038391005644319125
sam,1,popularity_profile,2,cbp,755,0.7163702714778379,0.7801387131267351,0.8207023378216577,0.27329453235033335,0.06424017621281015
sam,1,popularity_profile,2,diffrec,755,0.7163702714778379,0.7801387131267351,0.8207023378216577,0.11239906730481228,-0.09665528883271089
sam,1,popularity_profile,3,recency,753,0.8208599429059125,0.8495627785041835,0.8754068689484682,0.2132638503258136,-0.01986592773387572
sam,1,popularity_profile,3,frequency,753,0.8208599429059125,0.8495627785041835,0.8754068689484682,0.3085488968377729,0.07541911877808363
sam,1,popularity_profile,3,tifuknn,753,0.8208599429059125,0.8495627785041835,0.8754068689484682,0.29970292868758114,0.0665731506278918
sam,1,popularity_profile,3,fpmc,753,0.8208599429059125,0.8495627785041835,0.8754068689484682,0.08145619410224644,-0.15167358395744285
sam,1,popularity_profile,3,triple2vec,753,0.8208599429059125,0.8495627785041835,0.8754068689484682,0.30459120757787705,0.07146142951818774
sam,1,popularity_profile,3,dnntsp,753,0.8208599429059125,0.8495627785041835,0.8754068689484682,0.18318778321330745,-0.04994199484638187
sam,1,popularity_profile,3,cbp,753,0.8208599429059125,0.8495627785041835,0.8754068689484682,0.30789100946484876,0.07476123140515942
sam,1,popularity_profile,3,diffrec,753,0.8208599429059125,0.8495627785041835,0.8754068689484682,0.16639635426806715,-0.06673342379162213
sam,1,popularity_profile,4,recency,733,0.8754503832198879,0.8995438358986434,0.9238988024193596,0.22989250916843953,-0.02118032498883494
sam,1,popularity_profile,4,frequency,733,0.8754503832198879,0.8995438358986434,0.9238988024193596,0.3347447204597336,0.08367188630245911
sam,1,popularity_profile,4,tifuknn,733,0.8754503832198879,0.8995438358986434,0.9238988024193596,0.31459946468390937,0.06352663052663492
sam,1,popularity_profile,4,fpmc,733,0.8754503832198879,0.8995438358986434,0.9238988024193596,0.07419091235939619,-0.17688192179787823
sam,1,popularity_profile,4,triple2vec,733,0.8754503832198879,0.8995438358986434,0.9238988024193596,0.3171769509702299,0.06610411681295539
sam,1,popularity_profile,4,dnntsp,733,0.8754503832198879,0.8995438358986434,0.9238988024193596,0.20459753739924075,-0.04647529675803371
sam,1,popularity_profile,4,cbp,733,0.8754503832198879,0.8995438358986434,0.9238988024193596,0.32459368551884804,0.07352085136157359
sam,1,popularity_profile,4,diffrec,733,0.8754503832198879,0.8995438358986434,0.9238988024193596,0.20878689269839842,-0.042285941458876056
sam,1,popularity_profile,5,recency,724,0.9240049000853467,0.9563359036370481,0.999764560463816,0.37431802772601047,0.0007109822346991305
sam,1,popularity_profile,5,frequency,724,0.9240049000853467,0.9563359036370481,0.999764560463816,0.4451205563135187,0.07151351082220736
sam,1,popularity_profile,5,tifuknn,724,0.9240049000853467,0.9563359036370481,0.999764560463816,0.44113460264720344,0.06752755715589204
sam,1,popularity_profile,5,fpmc,724,0.9240049000853467,0.9563359036370481,0.999764560463816,0.1994449380815263,-0.174162107409785
sam,1,popularity_profile,5,triple2vec,724,0.9240049000853467,0.9563359036370481,0.999764560463816,0.4279487210326659,0.05434167554135461
sam,1,popularity_profile,5,dnntsp,724,0.9240049000853467,0.9563359036370481,0.999764560463816,0.31845060751243764,-0.05515643797887364
sam,1,popularity_profile,5,cbp,724,0.9240049000853467,0.9563359036370481,0.999764560463816,0.43904902986699745,0.0654419843756861
sam,1,popularity_profile,5,diffrec,724,0.9240049000853467,0.9563359036370481,0.999764560463816,0.3433898807501307,-0.030217164741180615
sam,1,neighbor_similarity,1,recency,707,0.0,0.0557478790993882,0.0860319048773072,0.32824240090539103,0.03975798457611328
sam,1,neighbor_similarity,1,frequency,707,0.0,0.0557478790993882,0.0860319048773072,0.3904565689314415,0.10197215260216372
sam,1,neighbor_similarity,1,tifuknn,707,0.0,0.0557478790993882,0.0860319048773072,0.3747590816634992,0.08627466533422143
sam,1,neighbor_similarity,1,fpmc,707,0.0,0.0557478790993882,0.0860319048773072,0.11585659493114375,-0.17262782139813404
sam,1,neighbor_similarity,1,triple2vec,707,0.0,0.0557478790993882,0.0860319048773072,0.37431328199192493,0.08582886566264722
sam,1,neighbor_similarity,1,dnntsp,707,0.0,0.0557478790993882,0.0860319048773072,0.28380762092407685,-0.004676795405200906
sam,1,neighbor_similarity,1,cbp,707,0.0,0.0557478790993882,0.0860319048773072,0.3751854505292,0.08670103419992223
sam,1,neighbor_similarity,1,diffrec,707,0.0,0.0557478790993882,0.0860319048773072,0.06525433075754483,-0.22323008557173293
sam,1,neighbor_similarity,2,recency,742,0.0861106098075525,0.09871307766276324,0.1103754067229844,0.15357335643146203,-0.02386477760680674
sam,1,neighbor_similarity,2,frequency,742,0.0861106098075525,0.09871307766276324,0.1103754067229844,0.24738910002136347,0.06995096598309468
sam,1,neighbor_similarity,2,tifuknn,742,0.0861106098075525,0.09871307766276324,0.1103754067229844,0.22926004974884795,0.051821915710579154
sam,1,neighbor_similarity,2,fpmc,742,0.0861106098075525,0.09871307766276324,0.1103754067229844,0.04189474444565034,-0.13554338959261844
sam,1,neighbor_similarity,2,triple2vec,742,0.0861106098075525,0.09871307766276324,0.1103754067229844,0.24338568458074636,0.06594755054247761
sam,1,neighbor_similarity,2,dnntsp,742,0.0861106098075525,0.09871307766276324,0.1103754067229844,0.15066254631173448,-0.026775587726534288
sam,1,neighbor_similarity,2,cbp,742,0.0861106098075525,0.09871307766276324,0.1103754067229844,0.2445168851275522,0.06707875108928342
sam,1,neighbor_similarity,2,diffrec,742,0.0861106098075525,0.09871307766276324,0.1103754067229844,0.10882270563879334,-0.06861542839947542
sam,1,neighbor_similarity,3,recency,761,0.1104697757626133,0.122491013066443,0.1362220475582963,0.17971163357460493,0.00018327386142248146
sam,1,neighbor_similarity,3,frequency,761,0.1104697757626133,0.122491013066443,0.1362220475582963,0.24675142878920775,0.0672230690760253
sam,1,neighbor_similarity,3,tifuknn,761,0.1104697757626133,0.122491013066443,0.1362220475582963,0.2399892543186366,0.060460894605454146
sam,1,neighbor_similarity,3,fpmc,761,0.1104697757626133,0.122491013066443,0.1362220475582963,0.036846351886721807,-0.14268200782646062
sam,1,neighbor_similarity,3,triple2vec,761,0.1104697757626133,0.122491013066443,0.1362220475582963,0.22921061259004494,0.04968225287686248
sam,1,neighbor_similarity,3,dnntsp,761,0.1104697757626133,0.122491013066443,0.1362220475582963,0.15598445037221445,-0.023543909340967964
sam,1,neighbor_similarity,3,cbp,761,0.1104697757626133,0.122491013066443,0.1362220475582963,0.23268956084971928,0.05316120113653685
sam,1,neighbor_similarity,3,diffrec,761,0.1104697757626133,0.122491013066443,0.1362220475582963,0.11504358532430979,-0.06448477438887264
sam,1,neighbor_similarity,4,recency,723,0.1362486757390005,0.1533881232906961,0.1775266589472969,0.2189094057863669,-0.015127056964944815
sam,1,neighbor_similarity,4,frequency,723,0.1362486757390005,0.1533881232906961,0.1775266589472969,0.31075695993745794,0.07672049718614621
sam,1,neighbor_similarity,4,tifuknn,723,0.1362486757390005,0.1533881232906961,0.1775266589472969,0.30327962472807507,0.06924316197676333
sam,1,neighbor_similarity,4,fpmc,723,0.1362486757390005,0.1533881232906961,0.1775266589472969,0.061411572322743614,-0.1726248904285681
sam,1,neighbor_similarity,4,triple2vec,723,0.1362486757390005,0.1533881232906961,0.1775266589472969,0.30131465697519594,0.06727819422388419
sam,1,neighbor_similarity,4,dnntsp,723,0.1362486757390005,0.1533881232906961,0.1775266589472969,0.18663696914992037,-0.047399493601391375
sam,1,neighbor_similarity,4,cbp,723,0.1362486757390005,0.1533881232906961,0.1775266589472969,0.29987701196371513,0.06584054921240341
sam,1,neighbor_similarity,4,diffrec,723,0.1362486757390005,0.1533881232906961,0.1775266589472969,0.19010550114701888,-0.043930961604292856
sam,1,neighbor_similarity,5,recency,745,0.1776262759984826,0.2422394816104962,1.0,0.41342261450030243,0.004809783215653043
sam,1,neighbor_similarity,5,frequency,745,0.1776262759984826,0.2422394816104962,1.0,0.49029606384281704,0.08168323255816776
sam,1,neighbor_similarity,5,tifuknn,745,0.1776262759984826,0.2422394816104962,1.0,0.48379884190471845,0.0751860106200691
sam,1,neighbor_similarity,5,fpmc,745,0.1776262759984826,0.2422394816104962,1.0,0.23774332872736667,-0.17086950255728264
sam,1,neighbor_similarity,5,triple2vec,745,0.1776262759984826,0.2422394816104962,1.0,0.47322242343685816,0.06460959215220882
sam,1,neighbor_similarity,5,dnntsp,745,0.1776262759984826,0.2422394816104962,1.0,0.31242928934074604,-0.09618354194390326
sam,1,neighbor_similarity,5,cbp,745,0.1776262759984826,0.2422394816104962,1.0,0.48319234552980744,0.0745795142451581
sam,1,neighbor_similarity,5,diffrec,745,0.1776262759984826,0.2422394816104962,1.0,0.37479774299457835,-0.033815088290070947
sam,1,transition_strength,1,recency,734,0.0,0.045050824165300804,0.0638008873841572,0.48761028334601336,0.05249582755688765
sam,1,transition_strength,1,frequency,734,0.0,0.045050824165300804,0.0638008873841572,0.5351573074098601,0.10004285162073435
sam,1,transition_strength,1,tifuknn,734,0.0,0.045050824165300804,0.0638008873841572,0.5227702815647969,0.08765582577567112
sam,1,transition_strength,1,fpmc,734,0.0,0.045050824165300804,0.0638008873841572,0.24499951761637692,-0.19011493817274883
sam,1,transition_strength,1,triple2vec,734,0.0,0.045050824165300804,0.0638008873841572,0.5172253133390399,0.08211085754991412
sam,1,transition_strength,1,dnntsp,734,0.0,0.045050824165300804,0.0638008873841572,0.39532321947824467,-0.039791236310881085
sam,1,transition_strength,1,cbp,734,0.0,0.045050824165300804,0.0638008873841572,0.5190070068392336,0.08389255105010789
sam,1,transition_strength,1,diffrec,734,0.0,0.045050824165300804,0.0638008873841572,0.2588227167194405,-0.17629173906968523
sam,1,transition_strength,2,recency,748,0.0638056670819712,0.0730223060828374,0.0804061060183534,0.16881564169098565,-0.031840987612272935
sam,1,transition_strength,2,frequency,748,0.0638056670819712,0.0730223060828374,0.0804061060183534,0.27485699766840527,0.07420036836514675
sam,1,transition_strength,2,tifuknn,748,0.0638056670819712,0.0730223060828374,0.0804061060183534,0.2608999354905343,0.060243306187275754
sam,1,transition_strength,2,fpmc,748,0.0638056670819712,0.0730223060828374,0.0804061060183534,0.04527437796958994,-0.15538225133366862
sam,1,transition_strength,2,triple2vec,748,0.0638056670819712,0.0730223060828374,0.0804061060183534,0.2585758443078779,0.05791921500461933
sam,1,transition_strength,2,dnntsp,748,0.0638056670819712,0.0730223060828374,0.0804061060183534,0.14739559034449407,-0.05326103895876448
sam,1,transition_strength,2,cbp,748,0.0638056670819712,0.0730223060828374,0.0804061060183534,0.2670910316910058,0.06643440238774721
sam,1,transition_strength,2,diffrec,748,0.0638056670819712,0.0730223060828374,0.0804061060183534,0.1823436152631755,-0.018313014040083016
sam,1,transition_strength,3,recency,722,0.0804481934844274,0.08842202255025841,0.0965764366143639,0.17519538054511052,-0.011123343208467957
sam,1,transition_strength,3,frequency,722,0.0804481934844274,0.08842202255025841,0.0965764366143639,0.25544663953529073,0.06912791578171229
sam,1,transition_strength,3,tifuknn,722,0.0804481934844274,0.08842202255025841,0.0965764366143639,0.24070310484283947,0.05438438108926101
sam,1,transition_strength,3,fpmc,722,0.0804481934844274,0.08842202255025841,0.0965764366143639,0.029367508873984066,-0.1569512148795944
sam,1,transition_strength,3,triple2vec,722,0.0804481934844274,0.08842202255025841,0.0965764366143639,0.24196121110374563,0.055642487350167164
sam,1,transition_strength,3,dnntsp,722,0.0804481934844274,0.08842202255025841,0.0965764366143639,0.15168419531071864,-0.03463452844285985
sam,1,transition_strength,3,cbp,722,0.0804481934844274,0.08842202255025841,0.0965764366143639,0.24827213019914596,0.06195340644556749
sam,1,transition_strength,3,diffrec,722,0.0804481934844274,0.08842202255025841,0.0965764366143639,0.14791961961779274,-0.03839910413578572
sam,1,transition_strength,4,recency,720,0.096612039470087,0.10670993890447035,0.1195102127408042,0.1838891117990153,-0.013217069046896093
sam,1,transition_strength,4,frequency,720,0.096612039470087,0.10670993890447035,0.1195102127408042,0.2610458348663744,0.063939654020463
sam,1,transition_strength,4,tifuknn,720,0.096612039470087,0.10670993890447035,0.1195102127408042,0.2624444222093988,0.06533824136348747
sam,1,transition_strength,4,fpmc,720,0.096612039470087,0.10670993890447035,0.1195102127408042,0.05665793552874861,-0.14044824531716277
sam,1,transition_strength,4,triple2vec,720,0.096612039470087,0.10670993890447035,0.1195102127408042,0.26454946453297123,0.0674432836870599
sam,1,transition_strength,4,dnntsp,720,0.096612039470087,0.10670993890447035,0.1195102127408042,0.17000062793292128,-0.027105552912990098
sam,1,transition_strength,4,cbp,720,0.096612039470087,0.10670993890447035,0.1195102127408042,0.2576796853691238,0.060573504523212446
sam,1,transition_strength,4,diffrec,720,0.096612039470087,0.10670993890447035,0.1195102127408042,0.12058236452873751,-0.07652381631717387
sam,1,transition_strength,5,recency,754,0.1195359155389264,0.1415989047623418,0.6687075723457164,0.27318227591393546,0.007983544624819743
sam,1,transition_strength,5,frequency,754,0.1195359155389264,0.1415989047623418,0.6687075723457164,0.3535241652699931,0.08832543398087737
sam,1,transition_strength,5,tifuknn,754,0.1195359155389264,0.1415989047623418,0.6687075723457164,0.3392368593910573,0.07403812810194162
sam,1,transition_strength,5,fpmc,754,0.1195359155389264,0.1415989047623418,0.6687075723457164,0.11520424115733266,-0.149994490131783
sam,1,transition_strength,5,triple2vec,754,0.1195359155389264,0.1415989047623418,0.6687075723457164,0.33399526067369145,0.06879652938457574
sam,1,transition_strength,5,dnntsp,754,0.1195359155389264,0.1415989047623418,0.6687075723457164,0.22083624342623007,-0.044362487862885644
sam,1,transition_strength,5,cbp,754,0.1195359155389264,0.1415989047623418,0.6687075723457164,0.33824494558418405,0.07304621429506833
sam,1,transition_strength,5,diffrec,754,0.1195359155389264,0.1415989047623418,0.6687075723457164,0.1473658588965015,-0.11783287239261417
sam,1,relational_strength,1,recency,715,0.0,0.0,0.0397313123590784,0.5154527536628495,0.051956698443494445
sam,1,relational_strength,1,frequency,715,0.0,0.0,0.0397313123590784,0.5676431328699714,0.10414707765061632
sam,1,relational_strength,1,tifuknn,715,0.0,0.0,0.0397313123590784,0.5560829866245682,0.09258693140521328
sam,1,relational_strength,1,fpmc,715,0.0,0.0,0.0397313123590784,0.2960937473272518,-0.1674023078921032
sam,1,relational_strength,1,triple2vec,715,0.0,0.0,0.0397313123590784,0.5494413062750947,0.08594525105573968
sam,1,relational_strength,1,dnntsp,715,0.0,0.0,0.0397313123590784,0.43510119532885777,-0.028394859890497247
sam,1,relational_strength,1,cbp,715,0.0,0.0,0.0397313123590784,0.5483058875609406,0.08480983234158551
sam,1,relational_strength,1,diffrec,715,0.0,0.0,0.0397313123590784,0.23984743210530624,-0.22364862311404876
sam,1,relational_strength,2,recency,773,0.0398719248171972,0.0588568920016475,0.0699959487656547,0.19584687906847265,0.0015195050413347498
sam,1,relational_strength,2,frequency,773,0.0398719248171972,0.0588568920016475,0.0699959487656547,0.26837811360470726,0.07405073957756934
sam,1,relational_strength,2,tifuknn,773,0.0398719248171972,0.0588568920016475,0.0699959487656547,0.25147568984683094,0.057148315819693055
sam,1,relational_strength,2,fpmc,773,0.0398719248171972,0.0588568920016475,0.0699959487656547,0.05343237688560109,-0.1408949971415368
sam,1,relational_strength,2,triple2vec,773,0.0398719248171972,0.0588568920016475,0.0699959487656547,0.2537940696182124,0.05946669559107443
sam,1,relational_strength,2,dnntsp,773,0.0398719248171972,0.0588568920016475,0.0699959487656547,0.13073693143087303,-0.06359044259626487
sam,1,relational_strength,2,cbp,773,0.0398719248171972,0.0588568920016475,0.0699959487656547,0.25654841282541324,0.062221038798275306
sam,1,relational_strength,2,diffrec,773,0.0398719248171972,0.0588568920016475,0.0699959487656547,0.14440651893699272,-0.04992085509014519
sam,1,relational_strength,3,recency,730,0.0700385331339191,0.07842261507770959,0.0864252743151437,0.1643544650620111,-0.019461615344361183
sam,1,relational_strength,3,frequency,730,0.0700385331339191,0.07842261507770959,0.0864252743151437,0.25295761590968247,0.06914153550331023
sam,1,relational_strength,3,tifuknn,730,0.0700385331339191,0.07842261507770959,0.0864252743151437,0.24399537753665743,0.06017929713028513
sam,1,relational_strength,3,fpmc,730,0.0700385331339191,0.07842261507770959,0.0864252743151437,0.028240905867744606,-0.15557517453862768
sam,1,relational_strength,3,triple2vec,730,0.0700385331339191,0.07842261507770959,0.0864252743151437,0.2469960393687702,0.06317995896239793
sam,1,relational_strength,3,dnntsp,730,0.0700385331339191,0.07842261507770959,0.0864252743151437,0.1382266658485785,-0.0455894145577938
sam,1,relational_strength,3,cbp,730,0.0700385331339191,0.07842261507770959,0.0864252743151437,0.24780411318055767,0.0639880327741854
sam,1,relational_strength,3,diffrec,730,0.0700385331339191,0.07842261507770959,0.0864252743151437,0.14795346047697627,-0.03586261992939601
sam,1,relational_strength,4,recency,736,0.0864857752927372,0.09569657588157965,0.1073529990105344,0.16150746332954244,-0.020479366774547914
sam,1,relational_strength,4,frequency,736,0.0864857752927372,0.09569657588157965,0.1073529990105344,0.2495673440894912,0.06758051398540084
sam,1,relational_strength,4,tifuknn,736,0.0864857752927372,0.09569657588157965,0.1073529990105344,0.2429616050915114,0.06097477498742106
sam,1,relational_strength,4,fpmc,736,0.0864857752927372,0.09569657588157965,0.1073529990105344,0.02718994649269244,-0.15479688361139793
