dataset,keyset,method_a,method_b,feature,n,rho,p_value
dunnhumby,0,tifuknn,cbp,avg_basket_size,4504,0.03462784302073821,0.020126009807932516
dunnhumby,0,tifuknn,cbp,repeat_rate,4504,-0.0012601290222856803,0.93262221498845
dunnhumby,0,tifuknn,cbp,adjacent_basket_jaccard,4504,0.02766053787498204,0.06342653016262875
dunnhumby,0,tifuknn,cbp,recency_frequency_disagreement,4504,-0.0038006197958593444,0.7987256194972985
dunnhumby,0,tifuknn,cbp,recent_basket_novelty,4504,-0.011869712387895304,0.42579651897459014
dunnhumby,0,tifuknn,cbp,popularity_profile,4504,0.035065009105257915,0.018605212794567953
dunnhumby,0,tifuknn,cbp,neighbor_similarity,4504,0.0028890688256564103,0.8463032548465269
dunnhumby,0,tifuknn,cbp,cooccurrence_support,4467,0.03459115589928525,0.02077954899986867
dunnhumby,0,tifuknn,cbp,transition_predictability,4503,0.047285572210344864,0.0015037222605981597
dunnhumby,0,tifuknn,diffrec,n_baskets,4504,-0.03297964615122645,0.02687609786490551
dunnhumby,0,tifuknn,diffrec,avg_basket_size,4504,0.05664969656772987,0.00014245569573441836
dunnhumby,0,tifuknn,diffrec,repeat_rate,4504,0.044736332006693406,0.0026732546273269624
dunnhumby,0,tifuknn,diffrec,adjacent_basket_jaccard,4504,0.07064868498256822,2.0750073411852803e-06
dunnhumby,0,tifuknn,diffrec,recency_frequency_disagreement,4504,-0.005704513039295542,0.7019145876294245
dunnhumby,0,tifuknn,diffrec,recent_basket_novelty,4504,-0.0446530123898574,0.0027228481359655977
dunnhumby,0,tifuknn,diffrec,popularity_profile,4504,0.00517370868380579,0.7284988456440933
dunnhumby,0,tifuknn,diffrec,neighbor_similarity,4504,-0.01041445082224241,0.48470329461770545
dunnhumby,0,tifuknn,diffrec,cooccurrence_support,4467,0.022469070618237406,0.1332253800796303
dunnhumby,0,tifuknn,diffrec,transition_predictability,4503,0.039457487383025514,0.008095349124317234
dunnhumby,0,fpmc,triple2vec,n_baskets,4504,-0.07095512620119916,1.8734560768057918e-06
dunnhumby,0,fpmc,triple2vec,avg_basket_size,4504,-0.16563538534295905,4.54439333165854e-29
dunnhumby,0,fpmc,triple2vec,repeat_rate,4504,-0.2662562851460678,5.824291445028184e-74
dunnhumby,0,fpmc,triple2vec,adjacent_basket_jaccard,4504,-0.2538393483637455,3.6088999796134304e-67
dunnhumby,0,fpmc,triple2vec,recency_frequency_disagreement,4504,-0.052489445541297475,0.000424899442069842
dunnhumby,0,fpmc,triple2vec,recent_basket_novelty,4504,0.15673900754069522,3.627593218844693e-26
dunnhumby,0,fpmc,triple2vec,popularity_profile,4504,-0.04531169262061807,0.0023527003868011012
dunnhumby,0,fpmc,triple2vec,neighbor_similarity,4504,-0.023771690602248235,0.11067989616345349
dunnhumby,0,fpmc,triple2vec,cooccurrence_support,4467,-0.003991187337120939,0.7897156433770094
dunnhumby,0,fpmc,triple2vec,transition_predictability,4503,-0.00346405875965001,0.8162353223601205
dunnhumby,0,fpmc,sets2sets,n_baskets,4504,0.05275256450471458,0.00039739842448445164
dunnhumby,0,fpmc,sets2sets,avg_basket_size,4504,-0.055461738089041715,0.00019611198496407694
dunnhumby,0,fpmc,sets2sets,repeat_rate,4504,-0.00879746718338866,0.5550151365735152
dunnhumby,0,fpmc,sets2sets,adjacent_basket_jaccard,4504,-0.04084133817879014,0.0061192774026410275
dunnhumby,0,fpmc,sets2sets,recency_frequency_disagreement,4504,-0.01993847382820234,0.18093902260458175
dunnhumby,0,fpmc,sets2sets,recent_basket_novelty,4504,-0.009123829559609479,0.5404320130008655
dunnhumby,0,fpmc,sets2sets,popularity_profile,4504,-0.008224195788574843,0.5810873747107855
dunnhumby,0,fpmc,sets2sets,neighbor_similarity,4504,0.03146702704250882,0.03470815156535012
dunnhumby,0,fpmc,sets2sets,cooccurrence_support,4467,0.021444193219064496,0.15185795540899522
dunnhumby,0,fpmc,sets2sets,transition_predictability,4503,0.027259079930760315,0.06739419847099933
dunnhumby,0,fpmc,dnntsp,n_baskets,4504,-0.030841518797172056,0.03847584570521961
dunnhumby,0,fpmc,dnntsp,avg_basket_size,4504,-0.22655447087959757,1.6131791176501854e-53
dunnhumby,0,fpmc,dnntsp,repeat_rate,4504,-0.20917548583222972,1.0338751603818805e-45
dunnhumby,0,fpmc,dnntsp,adjacent_basket_jaccard,4504,-0.19757651825722194,7.085493490212647e-41
dunnhumby,0,fpmc,dnntsp,recency_frequency_disagreement,4504,-0.087846942499935,3.518921497227878e-09
dunnhumby,0,fpmc,dnntsp,recent_basket_novelty,4504,0.117893784763601,2.061846303077059e-15
dunnhumby,0,fpmc,dnntsp,popularity_profile,4504,-0.03509832323374959,0.01849355471757953
dunnhumby,0,fpmc,dnntsp,neighbor_similarity,4504,0.0026759695056810646,0.8575139246027088
dunnhumby,0,fpmc,dnntsp,cooccurrence_support,4467,-0.02662926607291023,0.07514129142820386
dunnhumby,0,fpmc,dnntsp,transition_predictability,4503,0.0048980405620749875,0.7424650218148947
dunnhumby,0,fpmc,cbp,n_baskets,4504,-0.04757268589136708,0.0014050444667761878
dunnhumby,0,fpmc,cbp,avg_basket_size,4504,-0.19567648663669898,4.114820021486858e-40
dunnhumby,0,fpmc,cbp,repeat_rate,4504,-0.2579651469526288,2.1951158366820505e-69
dunnhumby,0,fpmc,cbp,adjacent_basket_jaccard,4504,-0.2650864328078646,2.6360752169382193e-73
dunnhumby,0,fpmc,cbp,recency_frequency_disagreement,4504,-0.06335975571867915,2.087822308349035e-05
dunnhumby,0,fpmc,cbp,recent_basket_novelty,4504,0.15639506594237987,4.661104805719946e-26
dunnhumby,0,fpmc,cbp,popularity_profile,4504,-0.045225216929280936,0.002398517678348684
dunnhumby,0,fpmc,cbp,neighbor_similarity,4504,-0.017958282163394807,0.22821252111259102
dunnhumby,0,fpmc,cbp,cooccurrence_support,4467,-0.013026393245120556,0.38407074190367474
dunnhumby,0,fpmc,cbp,transition_predictability,4503,0.003362180288144464,0.8215474828329813
dunnhumby,0,fpmc,diffrec,n_baskets,4504,-0.05362266080737411,0.00031784141709828275
dunnhumby,0,fpmc,diffrec,avg_basket_size,4504,-0.2057220507739418,3.057334350944316e-44
dunnhumby,0,fpmc,diffrec,repeat_rate,4504,-0.2623704770998213,8.522131602781101e-72
dunnhumby,0,fpmc,diffrec,adjacent_basket_jaccard,4504,-0.27187484537472584,3.71299293177346e-77
dunnhumby,0,fpmc,diffrec,recency_frequency_disagreement,4504,-0.06736566997304662,6.041829146086201e-06
dunnhumby,0,fpmc,diffrec,recent_basket_novelty,4504,0.15524287099598585,1.0749847135494593e-25
dunnhumby,0,fpmc,diffrec,popularity_profile,4504,-0.07773218398846711,1.7585102848287977e-07
dunnhumby,0,fpmc,diffrec,neighbor_similarity,4504,-0.025643234522892275,0.08529255163824677
dunnhumby,0,fpmc,diffrec,cooccurrence_support,4467,-0.0320794783760296,0.032032604258617044
dunnhumby,0,fpmc,diffrec,transition_predictability,4503,-0.018023322874475514,0.2265834690954675
dunnhumby,0,triple2vec,sets2sets,n_baskets,4504,0.12262111895086417,1.4785347621690755e-16
dunnhumby,0,triple2vec,sets2sets,avg_basket_size,4504,0.12271978914542825,1.3978635490793738e-16
dunnhumby,0,triple2vec,sets2sets,repeat_rate,4504,0.26436697667029596,6.646286082080164e-73
dunnhumby,0,triple2vec,sets2sets,adjacent_basket_jaccard,4504,0.22652819809049216,1.6595835797472092e-53
dunnhumby,0,triple2vec,sets2sets,recency_frequency_disagreement,4504,0.04835972281299955,0.001168297850537714
dunnhumby,0,triple2vec,sets2sets,recent_basket_novelty,4504,-0.16590019227771743,3.7028984838155376e-29
dunnhumby,0,triple2vec,sets2sets,popularity_profile,4504,0.035018353663678614,0.018762577593388806
dunnhumby,0,triple2vec,sets2sets,neighbor_similarity,4504,0.047938845847836704,0.0012898806222386445
dunnhumby,0,triple2vec,sets2sets,cooccurrence_support,4467,0.01757933154916539,0.24011978109039053
dunnhumby,0,triple2vec,sets2sets,transition_predictability,4503,0.02368850198466623,0.11197365346525938
dunnhumby,0,triple2vec,dnntsp,n_baskets,4504,0.03448844095365907,0.02063324127622938
dunnhumby,0,triple2vec,dnntsp,avg_basket_size,4504,-0.049473444066616315,0.0008957783505287964
dunnhumby,0,triple2vec,dnntsp,repeat_rate,4504,0.07670068893439758,2.5541128269724446e-07
dunnhumby,0,triple2vec,dnntsp,adjacent_basket_jaccard,4504,0.08594309146901921,7.609433255470043e-09
dunnhumby,0,triple2vec,dnntsp,recency_frequency_disagreement,4504,-0.03203002760635316,0.031590894507584254
dunnhumby,0,triple2vec,dnntsp,recent_basket_novelty,4504,-0.05369243117870354,0.0003121547690476143
dunnhumby,0,triple2vec,dnntsp,popularity_profile,4504,-0.0060785733322585,0.6833949490065429
dunnhumby,0,triple2vec,dnntsp,neighbor_similarity,4504,0.022092108330762097,0.1382308180453919
dunnhumby,0,triple2vec,dnntsp,cooccurrence_support,4467,-0.030923156613583764,0.03876392915858075
dunnhumby,0,triple2vec,dnntsp,transition_predictability,4503,0.0020004676048044566,0.8932420250040675
dunnhumby,0,triple2vec,cbp,n_baskets,4504,0.047782230035723613,0.0013380295331213133
dunnhumby,0,triple2vec,cbp,avg_basket_size,4504,-0.052219576051087326,0.0004549439452737352
dunnhumby,0,triple2vec,cbp,repeat_rate,4504,0.013825512173089144,0.3535930717137259
dunnhumby,0,triple2vec,cbp,adjacent_basket_jaccard,4504,-0.03063546551544101,0.03979075614738619
dunnhumby,0,triple2vec,cbp,recency_frequency_disagreement,4504,-0.013296897244109311,0.37230124263601894
dunnhumby,0,triple2vec,cbp,recent_basket_novelty,4504,0.007766565665015219,0.6023028585882106
dunnhumby,0,triple2vec,cbp,popularity_profile,4504,0.008315272033251688,0.5769072006118717
dunnhumby,0,triple2vec,cbp,neighbor_similarity,4504,0.009992352771071706,0.5025799887044868
dunnhumby,0,triple2vec,cbp,cooccurrence_support,4467,-0.014949881105887363,0.31781370775625817
dunnhumby,0,triple2vec,cbp,transition_predictability,4503,0.01027303503667906,0.49070206597947086
dunnhumby,0,triple2vec,diffrec,n_baskets,4504,0.03658082775633678,0.014082692320771547
dunnhumby,0,triple2vec,diffrec,avg_basket_size,4504,-0.012552930261137477,0.399648210877955
dunnhumby,0,triple2vec,diffrec,repeat_rate,4504,0.04695885840143671,0.0016195648425837408
dunnhumby,0,triple2vec,diffrec,adjacent_basket_jaccard,4504,0.0160147317750231,0.282576780973728
dunnhumby,0,triple2vec,diffrec,recency_frequency_disagreement,4504,0.0010691887530472196,0.9428125348488157
dunnhumby,0,triple2vec,diffrec,recent_basket_novelty,4504,-0.025601411512701146,0.08580342468745676
dunnhumby,0,triple2vec,diffrec,popularity_profile,4504,-0.03277024065820328,0.027860039615351148
dunnhumby,0,triple2vec,diffrec,neighbor_similarity,4504,-0.0022186291281130637,0.8816679295619274
dunnhumby,0,triple2vec,diffrec,cooccurrence_support,4467,-0.02996665135131654,0.04520639371981449
dunnhumby,0,triple2vec,diffrec,transition_predictability,4503,-0.006085936693488276,0.683065546522167
dunnhumby,0,sets2sets,dnntsp,n_baskets,4504,-0.08648141124816058,6.128625832974287e-09
dunnhumby,0,sets2sets,dnntsp,avg_basket_size,4504,-0.19464360269855616,1.0625572415612578e-39
dunnhumby,0,sets2sets,dnntsp,repeat_rate,4504,-0.2041276104468863,1.4306455348824149e-43
dunnhumby,0,sets2sets,dnntsp,adjacent_basket_jaccard,4504,-0.16401449671523985,1.579873898824332e-28
dunnhumby,0,sets2sets,dnntsp,recency_frequency_disagreement,4504,-0.0928117015646771,4.361494707175445e-10
dunnhumby,0,sets2sets,dnntsp,recent_basket_novelty,4504,0.13010474069534564,1.8442191096919345e-18
dunnhumby,0,sets2sets,dnntsp,popularity_profile,4504,-0.026227533384253345,0.07840909969505276
dunnhumby,0,sets2sets,dnntsp,neighbor_similarity,4504,-0.017001879299081597,0.2539559663941816
dunnhumby,0,sets2sets,dnntsp,cooccurrence_support,4467,-0.03610906172567512,0.015800860282369694
dunnhumby,0,sets2sets,dnntsp,transition_predictability,4503,-0.015421558238255856,0.3008424057541055
dunnhumby,0,sets2sets,cbp,n_baskets,4504,-0.09589567496784043,1.1272765533311572e-10
dunnhumby,0,sets2sets,cbp,avg_basket_size,4504,-0.15766383645703047,1.8435301745861215e-26
dunnhumby,0,sets2sets,cbp,repeat_rate,4504,-0.2588532537288771,7.230376557692126e-70
dunnhumby,0,sets2sets,cbp,adjacent_basket_jaccard,4504,-0.24528864973340198,1.0510986849910194e-62
dunnhumby,0,sets2sets,cbp,recency_frequency_disagreement,4504,-0.05849516641085663,8.565787573076588e-05
dunnhumby,0,sets2sets,cbp,recent_basket_novelty,4504,0.16963118770304425,1.9941714671789474e-30
dunnhumby,0,sets2sets,cbp,popularity_profile,4504,-0.029640793280355175,0.04668649663536186
dunnhumby,0,sets2sets,cbp,neighbor_similarity,4504,-0.03502835419551501,0.018728748999519804
dunnhumby,0,sets2sets,cbp,cooccurrence_support,4467,-0.016871120141660017,0.2595918181522688
dunnhumby,0,sets2sets,cbp,transition_predictability,4503,-0.013687725732365773,0.3584646624746146
dunnhumby,0,sets2sets,diffrec,n_baskets,4504,-0.1055013670850795,1.2635287141913649e-12
dunnhumby,0,sets2sets,diffrec,avg_basket_size,4504,-0.14478005135900623,1.5871998559554606e-22
dunnhumby,0,sets2sets,diffrec,repeat_rate,4504,-0.24968541464345087,5.592783455312176e-65
dunnhumby,0,sets2sets,diffrec,adjacent_basket_jaccard,4504,-0.2333700529238018,9.10631767495263e-57
dunnhumby,0,sets2sets,diffrec,recency_frequency_disagreement,4504,-0.05539256793397415,0.00019975879193034714
dunnhumby,0,sets2sets,diffrec,recent_basket_novelty,4504,0.1559296722913076,6.53747512546426e-26
dunnhumby,0,sets2sets,diffrec,popularity_profile,4504,-0.058834600998963156,7.788217943675512e-05
dunnhumby,0,sets2sets,diffrec,neighbor_similarity,4504,-0.04274678400723534,0.0041134130020795395
dunnhumby,0,sets2sets,diffrec,cooccurrence_support,4467,-0.03048456983176155,0.04161414354195066
dunnhumby,0,sets2sets,diffrec,transition_predictability,4503,-0.02549011267599955,0.08721011372004536
dunnhumby,0,dnntsp,cbp,n_baskets,4504,-0.004763670572991827,0.7492626236061495
dunnhumby,0,dnntsp,cbp,avg_basket_size,4504,0.01025119893813909,0.49157621341713353
dunnhumby,0,dnntsp,cbp,repeat_rate,4504,-0.07111083937244951,1.778384145767748e-06
dunnhumby,0,dnntsp,cbp,adjacent_basket_jaccard,4504,-0.10845032057509875,2.924809258280874e-13
dunnhumby,0,dnntsp,cbp,recency_frequency_disagreement,4504,0.021859375893424536,0.14243288052084696
dunnhumby,0,dnntsp,cbp,recent_basket_novelty,4504,0.061927962954598015,3.197301327891415e-05
dunnhumby,0,dnntsp,cbp,popularity_profile,4504,0.005670998101756122,0.7035827747150446
dunnhumby,0,dnntsp,cbp,neighbor_similarity,4504,-0.01710332608472772,0.2511332608287887
dunnhumby,0,dnntsp,cbp,cooccurrence_support,4467,0.020147422167611076,0.1781976550222383
dunnhumby,0,dnntsp,cbp,transition_predictability,4503,-0.004094860974249506,0.7835405555715373
dunnhumby,0,dnntsp,diffrec,n_baskets,4504,-0.013333582276552451,0.37098345454249404
dunnhumby,0,dnntsp,diffrec,avg_basket_size,4504,0.04991847847400721,0.0008043872461401278
dunnhumby,0,dnntsp,diffrec,repeat_rate,4504,-0.03833935003963604,0.010074652890886
dunnhumby,0,dnntsp,diffrec,adjacent_basket_jaccard,4504,-0.07295829775760214,9.508831227829741e-07
dunnhumby,0,dnntsp,diffrec,recency_frequency_disagreement,4504,0.03513347811783615,0.018376363190752244
dunnhumby,0,dnntsp,diffrec,recent_basket_novelty,4504,0.031513995664121025,0.03443841437918003
dunnhumby,0,dnntsp,diffrec,popularity_profile,4504,-0.025126433543669266,0.09178049133155701
dunnhumby,0,dnntsp,diffrec,neighbor_similarity,4504,-0.0313370386946874,0.03546408661687947
dunnhumby,0,dnntsp,diffrec,cooccurrence_support,4467,0.007632140813295307,0.6100770160270392
dunnhumby,0,dnntsp,diffrec,transition_predictability,4503,-0.012385755813399091,0.40600764468868056
dunnhumby,0,cbp,diffrec,n_baskets,4504,0.00032043740524042305,0.9828474595415758
dunnhumby,0,cbp,diffrec,avg_basket_size,4504,0.03818485342471594,0.010380810918192167
dunnhumby,0,cbp,diffrec,repeat_rate,4504,0.04130076117960806,0.005568158874280728
dunnhumby,0,cbp,diffrec,adjacent_basket_jaccard,4504,0.043042947949548854,0.0038618785086745014
dunnhumby,0,cbp,diffrec,recency_frequency_disagreement,4504,0.01569941867439006,0.2921625383755052
dunnhumby,0,cbp,diffrec,recent_basket_novelty,4504,-0.03411732049891697,0.022038284585452546
dunnhumby,0,cbp,diffrec,popularity_profile,4504,-0.038746095065253686,0.009306720636053794
dunnhumby,0,cbp,diffrec,neighbor_similarity,4504,-0.013606198845384434,0.3612814971825894
dunnhumby,0,cbp,diffrec,cooccurrence_support,4467,-0.01582727132447735,0.2902398177326575
dunnhumby,0,cbp,diffrec,transition_predictability,4503,-0.013399785389924533,0.3686658564018118
dunnhumby,1,recency,frequency,n_baskets,4504,-0.1474661178183748,2.562449541711261e-23
dunnhumby,1,recency,frequency,avg_basket_size,4504,-0.14352785635897813,3.6706843190496166e-22
dunnhumby,1,recency,frequency,repeat_rate,4504,-0.20413922986775457,1.414713119179054e-43
dunnhumby,1,recency,frequency,adjacent_basket_jaccard,4504,-0.1335985866855771,2.1774314774444334e-19
dunnhumby,1,recency,frequency,recency_frequency_disagreement,4504,-0.15432439934393222,2.0831252648367395e-25
dunnhumby,1,recency,frequency,recent_basket_novelty,4504,0.047000923859978054,0.0016039529131148577
dunnhumby,1,recency,frequency,popularity_profile,4504,-0.0401525189890434,0.007037837878044012
dunnhumby,1,recency,frequency,neighbor_similarity,4504,-0.09785090354765542,4.675166300301378e-11
dunnhumby,1,recency,frequency,cooccurrence_support,4473,-0.05582667862558774,0.00018727900003885972
dunnhumby,1,recency,frequency,transition_predictability,4503,0.040820232759688234,0.006151429600101448
dunnhumby,1,recency,racf,n_baskets,4504,-0.13240962150195087,4.534109808525659e-19
dunnhumby,1,recency,racf,avg_basket_size,4504,-0.14225588685799515,8.536990667037524e-22
dunnhumby,1,recency,racf,repeat_rate,4504,-0.19451854531560112,1.19145546627445e-39
dunnhumby,1,recency,racf,adjacent_basket_jaccard,4504,-0.12881173091642248,4.007764514284211e-18
dunnhumby,1,recency,racf,recency_frequency_disagreement,4504,-0.13821208303062535,1.1872873405250983e-20
dunnhumby,1,recency,racf,recent_basket_novelty,4504,0.046280846955351757,0.001891270581036865
dunnhumby,1,recency,racf,popularity_profile,4504,-0.05117356102842794,0.0005911342089258367
dunnhumby,1,recency,racf,neighbor_similarity,4504,-0.09013149798685646,1.3650432533649882e-09
dunnhumby,1,recency,racf,cooccurrence_support,4473,-0.05508869671142129,0.00022769143857477814
dunnhumby,1,recency,racf,transition_predictability,4503,0.028349943486038094,0.057137172489012886
dunnhumby,1,recency,tifuknn,n_baskets,4504,-0.13342076459822635,2.430915947245681e-19
dunnhumby,1,recency,tifuknn,avg_basket_size,4504,-0.17027167334462268,1.1994838018560054e-30
dunnhumby,1,recency,tifuknn,repeat_rate,4504,-0.21970353573344015,2.3245198807289985e-50
dunnhumby,1,recency,tifuknn,adjacent_basket_jaccard,4504,-0.16410447001497996,1.4747866030648246e-28
dunnhumby,1,recency,tifuknn,recency_frequency_disagreement,4504,-0.1438236124296814,3.0132707266491318e-22
dunnhumby,1,recency,tifuknn,recent_basket_novelty,4504,0.0699396372763485,2.6242693013003083e-06
dunnhumby,1,recency,tifuknn,popularity_profile,4504,-0.048807789146683545,0.0010505599517448617
dunnhumby,1,recency,tifuknn,neighbor_similarity,4504,-0.09961344289038167,2.0833954779618518e-11
