dataset,keyset,method_a,method_b,n_users,n_decisive,a_win_rate,b_win_rate,tie_rate,decisive_rate,conditional_a_win_rate,conditional_b_win_rate,mean_delta
valuedshopper,0,sets2sets,diffrec,6214,3818,0.21515931766977792,0.39925973607981974,0.3855809462504023,0.6144190537495977,0.35018334206390783,0.6498166579360922,-0.06273568525217266
valuedshopper,0,dnntsp,cbp,6214,3675,0.2671387190215642,0.32426778242677823,0.40859349855165755,0.5914065014483425,0.45170068027210886,0.5482993197278911,-0.016780830893683613
valuedshopper,0,dnntsp,diffrec,6214,3607,0.2975539105246218,0.28290955906018667,0.4195365304151915,0.5804634695848085,0.5126143609647907,0.4873856390352093,0.0029506485310483205
valuedshopper,0,cbp,diffrec,6214,3312,0.30737045381396844,0.22561956871580302,0.46700997747022854,0.5329900225297715,0.5766908212560387,0.42330917874396135,0.019731479424731933
valuedshopper,1,recency,frequency,6214,3930,0.12858062439652398,0.5038622465400708,0.3675571290634052,0.6324428709365948,0.20330788804071248,0.7966921119592876,-0.1272194878097475
valuedshopper,1,recency,racf,6214,3964,0.12906340521403284,0.508850981654329,0.36208561313163823,0.6379143868683618,0.20232088799192735,0.7976791120080726,-0.1297874891336049
valuedshopper,1,recency,tifuknn,6214,3900,0.1060508529127776,0.5215642098487286,0.3723849372384937,0.6276150627615062,0.16897435897435897,0.831025641025641,-0.14289996084198503
valuedshopper,1,recency,fpmc,6214,3474,0.27421950434502734,0.2848406823302221,0.4409398133247506,0.5590601866752495,0.4905008635578584,0.5094991364421416,-0.004414665073922307
valuedshopper,1,recency,triple2vec,6214,3980,0.12761506276150628,0.5128741551335694,0.3595107821049244,0.6404892178950756,0.19924623115577889,0.8007537688442211,-0.13759437438766994
valuedshopper,1,recency,sets2sets,6214,3795,0.22787254586417766,0.38284518828451886,0.3892822658513035,0.6107177341486965,0.3731225296442688,0.6268774703557313,-0.048839006192463466
valuedshopper,1,recency,dnntsp,6214,3937,0.1591567428387512,0.4744126166720309,0.3664306404892179,0.6335693595107821,0.25120650241300485,0.7487934975869952,-0.11241695355703481
valuedshopper,1,recency,cbp,6214,3948,0.12713228194399742,0.5082072738976504,0.3646604441583521,0.6353395558416479,0.2001013171225937,0.7998986828774063,-0.13031406266811807
valuedshopper,1,recency,diffrec,6214,3885,0.13710975217251367,0.48809140650144833,0.37479884132603797,0.625201158673962,0.2193050193050193,0.7806949806949807,-0.11596544222316878
valuedshopper,1,frequency,racf,6214,1185,0.08641776633408432,0.10428065658191181,0.8093015770840039,0.19069842291599615,0.4531645569620253,0.5468354430379747,-0.002568001323857388
valuedshopper,1,frequency,tifuknn,6214,2878,0.2005149662053428,0.26263276472481495,0.5368522690698423,0.4631477309301577,0.43293954134815843,0.5670604586518415,-0.015680473032237498
valuedshopper,1,frequency,fpmc,6214,3990,0.4819761828130029,0.1601223044737689,0.3579015127132282,0.6420984872867718,0.7506265664160401,0.24937343358395989,0.1228048227358252
valuedshopper,1,frequency,triple2vec,6214,2553,0.17927261023495333,0.23157386546507885,0.5891535242999678,0.4108464757000322,0.436349392871132,0.563650607128868,-0.010374886577922432
valuedshopper,1,frequency,sets2sets,6214,3968,0.4375603476021886,0.2009977470228516,0.3614419053749598,0.6385580946250402,0.6852318548387096,0.3147681451612903,0.07838048161728405
valuedshopper,1,frequency,dnntsp,6214,3571,0.3115545542323785,0.2631155455423238,0.4253299002252977,0.5746700997747023,0.5421450574068888,0.45785494259311116,0.01480253425271272
valuedshopper,1,frequency,cbp,6214,1251,0.08722240102993241,0.11409719987125845,0.7986803990988092,0.20131960090119086,0.43325339728217427,0.5667466027178257,-0.003094574858370537
valuedshopper,1,frequency,diffrec,6214,3179,0.28065658191181203,0.2309301577084004,0.48841326037978755,0.5115867396202124,0.5486001887385971,0.45139981126140294,0.011254045586578724
valuedshopper,1,racf,tifuknn,6214,2897,0.20518184744126167,0.26102349533311875,0.5337946572256196,0.4662053427743804,0.44011045909561614,0.5598895409043838,-0.01311247170838011
valuedshopper,1,racf,fpmc,6214,4026,0.4905053105889926,0.15738654650788542,0.352108142903122,0.647891857096878,0.7570789865871833,0.2429210134128167,0.1253728240596826
valuedshopper,1,racf,triple2vec,6214,2609,0.18973286128097844,0.2301255230125523,0.5801416157064693,0.41985838429353073,0.4518972786508241,0.5481027213491759,-0.007806885254065043
valuedshopper,1,racf,sets2sets,6214,3969,0.4422272288381075,0.19649179272610234,0.36128097843579016,0.6387190215642099,0.6923658352229781,0.30763416477702193,0.08094848294114143
valuedshopper,1,racf,dnntsp,6214,3592,0.3173479240424847,0.26070164145477953,0.4219504345027358,0.5780495654972643,0.5489977728285078,0.4510022271714922,0.017370535576570107
valuedshopper,1,racf,cbp,6214,1514,0.11699388477631155,0.12664950112648857,0.7563566140971999,0.24364338590280013,0.48018494055482164,0.5198150594451784,-0.0005265735345131489
valuedshopper,1,racf,diffrec,6214,3188,0.2885420019311233,0.2244930801416157,0.48696491792726104,0.513035082072739,0.5624215809284818,0.4375784190715182,0.013822046910436111
valuedshopper,1,tifuknn,fpmc,6214,3972,0.49613775345992916,0.1430640489217895,0.3607981976182813,0.6392018023817188,0.776183282980866,0.22381671701913394,0.1384852957680627
valuedshopper,1,tifuknn,triple2vec,6214,2557,0.21515931766977792,0.19633086578693273,0.5885098165432894,0.4114901834567107,0.522878373093469,0.4771216269065311,0.005305586454315065
valuedshopper,1,tifuknn,sets2sets,6214,3888,0.45220469906662375,0.1734792404248471,0.3743160605085291,0.6256839394914708,0.7227366255144033,0.2772633744855967,0.09406095464952155
valuedshopper,1,tifuknn,dnntsp,6214,3489,0.33569359510782104,0.22578049565497263,0.4385259092372063,0.5614740907627936,0.5978790484379478,0.4021209515620522,0.030483007284950216
valuedshopper,1,tifuknn,cbp,6214,2871,0.2590923720630834,0.20292887029288703,0.5379787576440296,0.46202124235597036,0.5607802159526297,0.4392197840473703,0.01258589817386696
valuedshopper,1,tifuknn,diffrec,6214,3476,0.331509494689411,0.22787254586417766,0.44061795944641136,0.5593820405535886,0.5926352128883774,0.40736478711162255,0.026934518618816218
valuedshopper,1,fpmc,triple2vec,6214,4079,0.15867396202124234,0.49774702285162536,0.3435790151271323,0.6564209848728677,0.24172591321402304,0.758274086785977,-0.13317970931374765
valuedshopper,1,fpmc,sets2sets,6214,3665,0.22417122626327649,0.3656260057933698,0.4102027679433537,0.5897972320566462,0.3800818553888131,0.6199181446111869,-0.04442434111854116
valuedshopper,1,fpmc,dnntsp,6214,3814,0.15770840038622466,0.4560669456066946,0.3862246540070808,0.6137753459929192,0.25694808599895125,0.7430519140010488,-0.10800228848311248
valuedshopper,1,fpmc,cbp,6214,4027,0.15754747344705503,0.4905053105889926,0.35194721596395234,0.6480527840360476,0.2431090141544574,0.7568909858455426,-0.12589939759419574
valuedshopper,1,fpmc,diffrec,6214,3733,0.1335693595107821,0.4671709044093981,0.39925973607981974,0.6007402639201802,0.22234128047147067,0.7776587195285294,-0.11155077714924648
valuedshopper,1,triple2vec,sets2sets,6214,3935,0.4493080141615706,0.1839394914708722,0.36675249436755714,0.6332475056324429,0.7095298602287167,0.29047013977128333,0.08875536819520648
valuedshopper,1,triple2vec,dnntsp,6214,3481,0.3233022207917605,0.23688445445767622,0.43981332475056323,0.5601866752494368,0.5771330077563919,0.4228669922436082,0.02517742083063515
valuedshopper,1,triple2vec,cbp,6214,2574,0.2254586417766334,0.18876729964596073,0.5857740585774058,0.41422594142259417,0.5442890442890443,0.4557109557109557,0.007280311719551896
valuedshopper,1,triple2vec,diffrec,6214,3514,0.32652075957515286,0.23897650466688122,0.4345027357579659,0.5654972642420342,0.5774046670461013,0.4225953329538987,0.021628932164501152
valuedshopper,1,sets2sets,dnntsp,6214,3753,0.1950434502735758,0.40891535242999677,0.39604119729642745,0.6039588027035726,0.3229416466826539,0.6770583533173461,-0.06357794736457133
valuedshopper,1,sets2sets,cbp,6214,3994,0.19761828130028966,0.4451239137431606,0.35725780495654974,0.6427421950434503,0.3074611917876815,0.6925388082123185,-0.08147505647565458
valuedshopper,1,sets2sets,diffrec,6214,3855,0.20663018989378823,0.4137431606050853,0.3796266495011265,0.6203733504988735,0.3330739299610895,0.6669260700389105,-0.06712643603070532
valuedshopper,1,dnntsp,cbp,6214,3588,0.2590923720630834,0.3183134856775024,0.4225941422594142,0.5774058577405857,0.44871794871794873,0.5512820512820513,-0.017897109111083255
valuedshopper,1,dnntsp,diffrec,6214,3535,0.2830704859993563,0.2858062439652398,0.4311232700354039,0.568876729964596,0.4975954738330976,0.5024045261669025,-0.003548488666133995
valuedshopper,1,cbp,diffrec,6214,3262,0.2938525909237206,0.23109108464757,0.4750563244287094,0.5249436755712906,0.559779276517474,0.44022072348252606,0.01434862044494926
valuedshopper,2,recency,frequency,6214,3964,0.14113292565175412,0.49678146121660766,0.36208561313163823,0.6379143868683618,0.22124117053481332,0.7787588294651867,-0.12269752272017634
valuedshopper,2,recency,racf,6214,3974,0.1430640489217895,0.49645960733826844,0.3604763437399421,0.6395236562600579,0.223704076497232,0.776295923502768,-0.12368125972053744
valuedshopper,2,recency,tifuknn,6214,3952,0.11699388477631155,0.5189893788220148,0.36401673640167365,0.6359832635983264,0.18395748987854252,0.8160425101214575,-0.1396328452559895
valuedshopper,2,recency,fpmc,6214,3586,0.29336981010621177,0.28371419375603474,0.42291599613775344,0.5770840038622466,0.5083658672615727,0.4916341327384272,0.0012644873811797398
valuedshopper,2,recency,triple2vec,6214,4037,0.13775345992919213,0.5119085934985517,0.3503379465722562,0.6496620534277439,0.21203864255635374,0.7879613574436463,-0.13422092803418154
valuedshopper,2,recency,sets2sets,6214,3792,0.22755069198583844,0.3826842613453492,0.38976504666881234,0.6102349533311876,0.3728902953586498,0.6271097046413502,-0.05241172603704522
valuedshopper,2,recency,dnntsp,6214,3996,0.1723527518506598,0.4707112970711297,0.35693595107821047,0.6430640489217895,0.268018018018018,0.7319819819819819,-0.10810733129863852
valuedshopper,2,recency,cbp,6214,3992,0.1440296105568072,0.49839073060830386,0.35757965883488896,0.642420341165111,0.22419839679358716,0.7758016032064128,-0.12449946964941563
valuedshopper,2,recency,diffrec,6214,3917,0.15577727711618924,0.4745735436112005,0.36964917927261026,0.6303508207273898,0.24712790400816953,0.7528720959918305,-0.1050508648135792
valuedshopper,2,frequency,racf,6214,1158,0.08963630511747667,0.09671709044093982,0.8136466044415835,0.18635339555841648,0.48100172711571676,0.5189982728842832,-0.0009837370003610909
valuedshopper,2,frequency,tifuknn,6214,2912,0.1979401351786289,0.2706791116832958,0.5313807531380753,0.4686192468619247,0.4223901098901099,0.5776098901098901,-0.016935322535813178
valuedshopper,2,frequency,fpmc,6214,4014,0.48905696813646604,0.15690376569037656,0.3540392661731574,0.6459607338268426,0.7571001494768311,0.2428998505231689,0.12396201010135609
valuedshopper,2,frequency,triple2vec,6214,2651,0.18554876086256838,0.24106855487608625,0.5733826842613453,0.42661731573865463,0.43493021501320256,0.5650697849867974,-0.011523405314005194
valuedshopper,2,frequency,sets2sets,6214,3920,0.4179272610234953,0.21290634052140328,0.3691663984551014,0.6308336015448986,0.6625,0.3375,0.07028579668313112
valuedshopper,2,frequency,dnntsp,6214,3609,0.31477309301577083,0.2660122304473769,0.4192146765368523,0.5807853234631477,0.541978387364921,0.45802161263507896,0.014590191421537823
valuedshopper,2,frequency,cbp,6214,1235,0.09205020920502092,0.10669456066945607,0.801255230125523,0.19874476987447698,0.4631578947368421,0.5368421052631579,-0.0018019469292392908
valuedshopper,2,frequency,diffrec,6214,3204,0.29417444480205984,0.221435468297393,0.48439008690054713,0.5156099130994528,0.5705368289637952,0.42946317103620474,0.017646657906597137
valuedshopper,2,racf,tifuknn,6214,2928,0.20035403926617315,0.2708400386224654,0.5288059221113615,0.47119407788863854,0.42520491803278687,0.5747950819672131,-0.01595158553545209
valuedshopper,2,racf,fpmc,6214,4031,0.49404570325072417,0.15465078854200193,0.3513035082072739,0.6486964917927261,0.7615976184569586,0.23840238154304144,0.12494574710171716
valuedshopper,2,racf,triple2vec,6214,2694,0.19182491149018346,0.2417122626327647,0.5664628258770518,0.4335371741229482,0.4424647364513734,0.5575352635486266,-0.010539668313644104
valuedshopper,2,racf,sets2sets,6214,3925,0.4192146765368523,0.21242355970389443,0.3683617637592533,0.6316382362407467,0.6636942675159235,0.3363057324840764,0.0712695336834922
valuedshopper,2,racf,dnntsp,6214,3629,0.3191181203733505,0.2648857418731896,0.41599613775345995,0.5840038622465401,0.5464315238357674,0.45356847616423257,0.015573928421898916
valuedshopper,2,racf,cbp,6214,1497,0.11908593498551658,0.12182169295140007,0.7590923720630833,0.24090762793691664,0.49432197728790916,0.5056780227120908,-0.0008182099288782006
valuedshopper,2,racf,diffrec,6214,3194,0.2954618603154168,0.21853878339233987,0.48599935629224333,0.5140006437077567,0.5748278021289919,0.42517219787100813,0.01863039490695823
valuedshopper,2,tifuknn,fpmc,6214,3984,0.5070807853234631,0.13405214032829096,0.3588670743482459,0.6411329256517541,0.7909136546184738,0.2090863453815261,0.14089733263716925
valuedshopper,2,tifuknn,triple2vec,6214,2629,0.22014805278403604,0.20292887029288703,0.5769230769230769,0.4230769230769231,0.5203499429440852,0.4796500570559148,0.005411917221807984
valuedshopper,2,tifuknn,sets2sets,6214,3807,0.439491470872224,0.1731573865465079,0.3873511425812681,0.6126488574187319,0.7173627528237457,0.28263724717625427,0.08722111921894428
valuedshopper,2,tifuknn,dnntsp,6214,3526,0.33762471837785646,0.22980366913421307,0.43257161248793047,0.5674283875120695,0.5950085082246171,0.40499149177538285,0.031525513957350995
valuedshopper,2,tifuknn,cbp,6214,2916,0.2682652075957515,0.2009977470228516,0.5307370453813969,0.4692629546186032,0.571673525377229,0.4283264746227709,0.015133375606573886
valuedshopper,2,tifuknn,diffrec,6214,3531,0.3482458963630512,0.21998712584486643,0.4317669777920824,0.5682330222079176,0.6128575474369867,0.38714245256301333,0.034581980442410315
valuedshopper,2,fpmc,triple2vec,6214,4061,0.1562600579336981,0.4972642420341165,0.34647570003218536,0.6535242999678146,0.23910366904703276,0.7608963309529673,-0.13548541541536127
valuedshopper,2,fpmc,sets2sets,6214,3681,0.21467653685226906,0.3776955262310911,0.40762793691663984,0.5923720630833601,0.3624015213257267,0.6375984786742733,-0.05367621341822495
valuedshopper,2,fpmc,dnntsp,6214,3872,0.1543289346636627,0.4687801738010943,0.376890891535243,0.623109108464757,0.24767561983471073,0.7523243801652892,-0.10937181867981827
valuedshopper,2,fpmc,cbp,6214,4026,0.1570646926295462,0.4908271644673318,0.352108142903122,0.647891857096878,0.24242424242424243,0.7575757575757576,-0.12576395703059537
valuedshopper,2,fpmc,diffrec,6214,3742,0.13389121338912133,0.46829739298358547,0.39781139362729323,0.6021886063727068,0.22234099412079103,0.777659005879209,-0.10631535219475893
valuedshopper,2,triple2vec,sets2sets,6214,3857,0.4320888316704216,0.18860637270679112,0.37930479562278724,0.6206952043772127,0.6961368939590356,0.3038631060409645,0.0818092019971363
valuedshopper,2,triple2vec,dnntsp,6214,3597,0.32909559060186677,0.24975860959124557,0.42114579980688766,0.5788542001931123,0.56852932999722,0.4314706700027801,0.026113596735543015
valuedshopper,2,triple2vec,cbp,6214,2635,0.23833279691020276,0.18570968780173802,0.5759575152880593,0.4240424847119408,0.5620493358633776,0.43795066413662237,0.009721458384765902
valuedshopper,2,triple2vec,diffrec,6214,3545,0.3371419375603476,0.23334406179594464,0.42951400064370776,0.5704859993562923,0.5909732016925247,0.4090267983074753,0.02917006322060233
valuedshopper,2,sets2sets,dnntsp,6214,3728,0.20405535886707435,0.3958802703572578,0.40006437077566787,0.5999356292243322,0.34012875536480686,0.6598712446351931,-0.0556956052615933
valuedshopper,2,sets2sets,cbp,6214,3913,0.21177985194721596,0.4179272610234953,0.3702928870292887,0.6297071129707112,0.3363148479427549,0.6636851520572451,-0.07208774361237041
valuedshopper,2,sets2sets,diffrec,6214,3824,0.22384937238493724,0.3915352429996781,0.38461538461538464,0.6153846153846154,0.363755230125523,0.636244769874477,-0.052639138776533985
valuedshopper,2,dnntsp,cbp,6214,3634,0.26440296105568073,0.32040553588670745,0.4151915030576118,0.5848084969423881,0.45211887727022565,0.5478811227297744,-0.016392138350777113
valuedshopper,2,dnntsp,diffrec,6214,3635,0.2980366913421307,0.2869327325394271,0.41503057611844224,0.5849694238815578,0.5094910591471802,0.4905089408528198,0.0030564664850593146
valuedshopper,2,cbp,diffrec,6214,3256,0.30045059542967495,0.223527518506598,0.4760218860637271,0.5239781139362729,0.5734029484029484,0.4265970515970516,0.01944860483583643
