dataset,method_a,method_b,feature,rho_keyset0,rho_keyset1,rho_keyset2,mean_rho,mean_abs_rho,min_rho,max_rho,rho_range,sign_pattern,consistent_signs,abs_mean_rho
retailrocket,racf,dnntsp,adjacent_basket_jaccard,0.3225810681049169,0.5390325085029163,0.5076325039560641,0.45641536018796575,0.45641536018796575,0.3225810681049169,0.5390325085029163,0.2164514403979994,+++,True,0.45641536018796575
retailrocket,racf,dnntsp,avg_basket_size,-0.1981489902961256,-0.3805063295608907,-0.37225745364879675,-0.3169709245019377,0.3169709245019377,-0.3805063295608907,-0.1981489902961256,0.1823573392647651,---,True,0.3169709245019377
retailrocket,racf,dnntsp,cooccurrence_support,-0.2551494901681782,0.11685045393114872,-0.13554541177645973,-0.09128148267116305,0.16918178529192887,-0.2551494901681782,0.11685045393114872,0.3719999440993269,mixed,False,0.09128148267116305
retailrocket,racf,dnntsp,n_baskets,-0.401591543960253,-0.46304337796862977,-0.3974366069691291,-0.4206905096326706,0.4206905096326706,-0.46304337796862977,-0.3974366069691291,0.06560677099950069,---,True,0.4206905096326706
retailrocket,racf,dnntsp,neighbor_similarity,-0.37684618546487364,-0.417521693167614,-0.3411503832050032,-0.3785060872791636,0.3785060872791636,-0.417521693167614,-0.3411503832050032,0.07637130996261082,---,True,0.3785060872791636
retailrocket,racf,dnntsp,popularity_profile,-0.22413706854506568,-0.19583534179698883,-0.15389837286039348,-0.19129026106748268,0.19129026106748268,-0.22413706854506568,-0.15389837286039348,0.0702386956846722,---,True,0.19129026106748268
retailrocket,racf,dnntsp,recency_frequency_disagreement,-0.23580965005425655,-0.36262385617759146,-0.29717426085876797,-0.29853592236353865,0.29853592236353865,-0.36262385617759146,-0.23580965005425655,0.1268142061233349,---,True,0.29853592236353865
retailrocket,racf,dnntsp,recent_basket_novelty,-0.22612084248673475,-0.49300161822808886,-0.5668637639825292,-0.4286620748991177,0.4286620748991177,-0.5668637639825292,-0.22612084248673475,0.3407429214957945,---,True,0.4286620748991177
retailrocket,racf,dnntsp,repeat_rate,-0.1992617262784822,-0.08130569963022116,-0.08864447600169173,-0.1230706339701317,0.1230706339701317,-0.1992617262784822,-0.08130569963022116,0.11795602664826105,---,True,0.1230706339701317
retailrocket,racf,dnntsp,transition_predictability,-0.46242935578411226,-0.2713602101199873,-0.16720257373023498,-0.30033071321144483,0.30033071321144483,-0.46242935578411226,-0.16720257373023498,0.2952267820538773,---,True,0.30033071321144483
retailrocket,racf,sets2sets,adjacent_basket_jaccard,0.11762820128286845,0.12257371927702405,-0.13440699402068587,0.035264975513068876,0.12486963819352613,-0.13440699402068587,0.12257371927702405,0.25698071329770994,mixed,False,0.035264975513068876
retailrocket,racf,sets2sets,avg_basket_size,-0.12633297092388626,0.2641843687693906,0.05889081970403713,0.06558073918318048,0.14980271979910467,-0.12633297092388626,0.2641843687693906,0.39051733969327684,mixed,False,0.06558073918318048
retailrocket,racf,sets2sets,cooccurrence_support,0.02314826152976754,0.13858462958373738,-0.21018515236851096,-0.01615075375166868,0.12397268116067195,-0.21018515236851096,0.13858462958373738,0.34876978195224834,mixed,False,0.01615075375166868
retailrocket,racf,sets2sets,n_baskets,-0.03876967633717616,0.09078911010706125,-0.10676300542183283,-0.01824785721731591,0.07877393062202341,-0.10676300542183283,0.09078911010706125,0.19755211552889407,mixed,False,0.01824785721731591
retailrocket,racf,sets2sets,neighbor_similarity,0.023767946187363456,0.12961106009512346,-0.00908546306381628,0.04809784773955688,0.054154823115434396,-0.00908546306381628,0.12961106009512346,0.13869652315893974,mixed,False,0.04809784773955688
retailrocket,racf,sets2sets,popularity_profile,0.0630513789504455,0.15979941470839323,0.01473498624823276,0.07919525996902384,0.07919525996902384,0.01473498624823276,0.15979941470839323,0.1450644284601605,+++,True,0.07919525996902384
retailrocket,racf,sets2sets,recency_frequency_disagreement,0.02919579371072859,-0.04512373557852535,-0.015341986571775518,-0.010423309479857425,0.02988717195367649,-0.04512373557852535,0.02919579371072859,0.07431952928925395,mixed,False,0.010423309479857425
retailrocket,racf,sets2sets,recent_basket_novelty,-0.17048417040068384,-0.19385627339474648,0.14670381377271932,-0.07254554334090366,0.17034808585604988,-0.19385627339474648,0.14670381377271932,0.3405600871674658,mixed,False,0.07254554334090366
retailrocket,racf,sets2sets,repeat_rate,0.05137367125750937,0.19668365405767735,-0.15069717283109907,0.03245338416136254,0.13291816604876192,-0.15069717283109907,0.19668365405767735,0.3473808268887764,mixed,False,0.03245338416136254
retailrocket,racf,sets2sets,transition_predictability,0.24404676504598818,,-0.16355112715421938,0.0402478189458844,0.2037989461001038,-0.16355112715421938,0.24404676504598818,0.4075978922002076,missing,False,0.0402478189458844
retailrocket,racf,tifuknn,adjacent_basket_jaccard,0.014038015570823103,0.19131529294998104,0.026857536039732146,0.07740361485351209,0.07740361485351209,0.014038015570823103,0.19131529294998104,0.17727727737915794,+++,True,0.07740361485351209
retailrocket,racf,tifuknn,avg_basket_size,-0.016763939242080538,0.13904854074032144,-0.13954104167222003,-0.005752146724659711,0.09845117388487401,-0.13954104167222003,0.13904854074032144,0.2785895824125415,mixed,False,0.005752146724659711
retailrocket,racf,tifuknn,cooccurrence_support,0.07779460324814355,0.37903738534532616,0.12639129291043977,0.19440776050130318,0.19440776050130318,0.07779460324814355,0.37903738534532616,0.3012427820971826,+++,True,0.19440776050130318
retailrocket,racf,tifuknn,n_baskets,-0.07774478105295132,0.1209363641069175,0.04652790167357549,0.029906494909180553,0.08173634894448144,-0.07774478105295132,0.1209363641069175,0.19868114515986882,mixed,False,0.029906494909180553
retailrocket,racf,tifuknn,neighbor_similarity,0.07437246484310886,0.013289267098679678,-0.001914629681235698,0.028582367420184284,0.029858787207674747,-0.001914629681235698,0.07437246484310886,0.07628709452434455,mixed,False,0.028582367420184284
retailrocket,racf,tifuknn,popularity_profile,0.0366569429767914,0.05641358121506327,0.061380347419820715,0.051483623870558465,0.051483623870558465,0.0366569429767914,0.061380347419820715,0.024723404443029312,+++,True,0.051483623870558465
retailrocket,racf,tifuknn,recency_frequency_disagreement,0.01459796306543401,-0.03696330671895301,0.026652146327838983,0.0014289342247733282,0.026071138704075333,-0.03696330671895301,0.026652146327838983,0.06361545304679199,mixed,False,0.0014289342247733282
retailrocket,racf,tifuknn,recent_basket_novelty,-0.06275650095102961,-0.016182632796528706,-0.06351521973190286,-0.04748478449315372,0.04748478449315372,-0.06351521973190286,-0.016182632796528706,0.04733258693537415,---,True,0.04748478449315372
retailrocket,racf,tifuknn,repeat_rate,-0.04316513802618482,0.2342245915856129,0.02889045678557776,0.07331663678166861,0.10209339546579183,-0.04316513802618482,0.2342245915856129,0.2773897296117977,mixed,False,0.07331663678166861
retailrocket,racf,tifuknn,transition_predictability,0.0,,-0.16355112715421938,-0.08177556357710969,0.08177556357710969,-0.16355112715421938,0.0,0.16355112715421938,missing,False,0.08177556357710969
retailrocket,racf,triple2vec,adjacent_basket_jaccard,-0.00808503915794393,-0.05328451228531775,0.13440699402068587,0.024345814192474734,0.06525884848798251,-0.05328451228531775,0.13440699402068587,0.18769150630600362,mixed,False,0.024345814192474734
retailrocket,racf,triple2vec,avg_basket_size,-0.1270242673189698,0.05848242114303823,-0.08689001847552635,-0.05181062155048597,0.09079890231251146,-0.1270242673189698,0.05848242114303823,0.18550668846200802,mixed,False,0.05181062155048597
retailrocket,racf,triple2vec,cooccurrence_support,-0.19511432253186575,-0.1057879264935633,0.21018515236851096,-0.0302390322189727,0.17036246713131334,-0.19511432253186575,0.21018515236851096,0.4052994749003767,mixed,False,0.0302390322189727
retailrocket,racf,triple2vec,n_baskets,-0.08689946285963557,0.008805089510088298,0.10676300542183283,0.009556210690761851,0.06748918593051889,-0.08689946285963557,0.10676300542183283,0.19366246828146838,mixed,False,0.009556210690761851
retailrocket,racf,triple2vec,neighbor_similarity,-0.013140122154993149,-0.019780314292449447,0.018713427064818322,-0.00473566979420809,0.017211287837420305,-0.019780314292449447,0.018713427064818322,0.03849374135726777,mixed,False,0.00473566979420809
retailrocket,racf,triple2vec,popularity_profile,0.02041375494649356,0.0060671231678127045,0.01289099180795488,0.013123956640753715,0.013123956640753715,0.0060671231678127045,0.02041375494649356,0.014346631778680854,+++,True,0.013123956640753715
retailrocket,racf,triple2vec,recency_frequency_disagreement,0.01675577915521133,-0.027468210818699226,0.015341986571775518,0.0015431849694292066,0.01985532551522869,-0.027468210818699226,0.01675577915521133,0.044223989973910555,mixed,False,0.0015431849694292066
retailrocket,racf,triple2vec,recent_basket_novelty,-0.023771736436151686,0.049945723952761964,-0.14670381377271932,-0.040176608752036345,0.07347375805387767,-0.14670381377271932,0.049945723952761964,0.19664953772548127,mixed,False,0.040176608752036345
retailrocket,racf,triple2vec,repeat_rate,-0.05508970627021065,-0.03356535779111403,0.15069717283109907,0.020680702923258132,0.07978407896414125,-0.05508970627021065,0.15069717283109907,0.20578687910130972,mixed,False,0.020680702923258132
retailrocket,racf,triple2vec,transition_predictability,0.1625,,0.16355112715421938,0.16302556357710968,0.16302556357710968,0.1625,0.16355112715421938,0.0010511271542193723,missing,False,0.16302556357710968
retailrocket,recency,dnntsp,adjacent_basket_jaccard,0.29149286920078127,0.39083385420664796,0.4129638809613392,0.3650968681229228,0.3650968681229228,0.29149286920078127,0.4129638809613392,0.12147101176055791,+++,True,0.3650968681229228
retailrocket,recency,dnntsp,avg_basket_size,-0.1864416457679012,-0.41063519590123254,-0.3707009176954879,-0.32259258645487393,0.32259258645487393,-0.41063519590123254,-0.1864416457679012,0.22419355013333134,---,True,0.32259258645487393
retailrocket,recency,dnntsp,cooccurrence_support,-0.34718543775867194,-0.0489625319756624,-0.15057293756054477,-0.18224030243162637,0.18224030243162637,-0.34718543775867194,-0.0489625319756624,0.29822290578300953,---,True,0.18224030243162637
retailrocket,recency,dnntsp,n_baskets,-0.3860454131192602,-0.5062329834961291,-0.4224737624789545,-0.43825071969811463,0.43825071969811463,-0.5062329834961291,-0.3860454131192602,0.12018757037686889,---,True,0.43825071969811463
retailrocket,recency,dnntsp,neighbor_similarity,-0.38824040911895097,-0.4154872655817043,-0.35063871842778416,-0.38478879770947977,0.38478879770947977,-0.4154872655817043,-0.35063871842778416,0.06484854715392013,---,True,0.38478879770947977
retailrocket,recency,dnntsp,popularity_profile,-0.22728186718821708,-0.2121016424757541,-0.16774565714953305,-0.20237638893783474,0.20237638893783474,-0.22728186718821708,-0.16774565714953305,0.059536210038684034,---,True,0.20237638893783474
retailrocket,recency,dnntsp,recency_frequency_disagreement,-0.24507746799687533,-0.3503336725488627,-0.30510005543461327,-0.30017039866011713,0.30017039866011713,-0.3503336725488627,-0.24507746799687533,0.10525620455198739,---,True,0.30017039866011713
retailrocket,recency,dnntsp,recent_basket_novelty,-0.1751986452876742,-0.5010494805245554,-0.4460922531048383,-0.3741134596390227,0.3741134596390227,-0.5010494805245554,-0.1751986452876742,0.32585083523688124,---,True,0.3741134596390227
retailrocket,recency,dnntsp,repeat_rate,-0.19940428454181655,-0.16416589592773026,-0.11629840483352967,-0.1599561951010255,0.1599561951010255,-0.19940428454181655,-0.11629840483352967,0.08310587970828688,---,True,0.1599561951010255
retailrocket,recency,dnntsp,transition_predictability,-0.5051814855409226,-0.2713602101199873,-0.16720257373023498,-0.3145814231303816,0.3145814231303816,-0.5051814855409226,-0.16720257373023498,0.3379789118106876,---,True,0.3145814231303816
retailrocket,recency,frequency,adjacent_basket_jaccard,-0.034519435502156026,-0.20578846123984784,0.17457398425825893,-0.021911304161248313,0.13829396033342092,-0.20578846123984784,0.17457398425825893,0.38036244549810677,mixed,False,0.021911304161248313
retailrocket,recency,frequency,avg_basket_size,0.14912369587869437,-0.009553138965100965,0.14744726749824363,0.09567260813727901,0.10204136744734632,-0.009553138965100965,0.14912369587869437,0.15867683484379533,mixed,False,0.09567260813727901
retailrocket,recency,frequency,cooccurrence_support,-0.04183470535832623,-0.2707397553826021,0.16979092168247376,-0.047594513019484856,0.1607884608078007,-0.2707397553826021,0.16979092168247376,0.44053067706507587,mixed,False,0.047594513019484856
retailrocket,recency,frequency,n_baskets,0.17025687357110414,-0.08984671051246032,0.0,0.026803387686214607,0.08670119469452149,-0.08984671051246032,0.17025687357110414,0.2601035840835645,mixed,False,0.026803387686214607
retailrocket,recency,frequency,neighbor_similarity,-0.012718282229609102,0.05732192586098871,0.11018874071538398,0.051597461448921196,0.06007631626866059,-0.012718282229609102,0.11018874071538398,0.12290702294499309,mixed,False,0.051597461448921196
retailrocket,recency,frequency,popularity_profile,0.00692319328707127,0.05569941484292804,0.08521451740124793,0.04927904184374907,0.04927904184374907,0.00692319328707127,0.08521451740124793,0.07829132411417666,+++,True,0.04927904184374907
retailrocket,recency,frequency,recency_frequency_disagreement,-0.04379488238789006,0.0,0.0,-0.014598294129296687,0.014598294129296687,-0.04379488238789006,0.0,0.04379488238789006,mixed,False,0.014598294129296687
retailrocket,recency,frequency,recent_basket_novelty,0.07707213159379282,-0.049945723952761964,-0.1710025146628154,-0.04795870234059485,0.09934012340312341,-0.1710025146628154,0.07707213159379282,0.24807464625660824,mixed,False,0.04795870234059485
retailrocket,recency,frequency,repeat_rate,0.07335953710961388,-0.20393335839795207,0.1656917330254707,0.011705970579044165,0.14766154284434554,-0.20393335839795207,0.1656917330254707,0.36962509142342276,mixed,False,0.011705970579044165
retailrocket,recency,frequency,transition_predictability,0.225,,0.16355112715421938,0.19427556357710968,0.19427556357710968,0.16355112715421938,0.225,0.06144887284578063,missing,False,0.19427556357710968
retailrocket,recency,racf,adjacent_basket_jaccard,-0.0477898346568873,-0.19131529294998104,-0.026857536039732146,-0.0886542212155335,0.0886542212155335,-0.19131529294998104,-0.026857536039732146,0.1644577569102489,---,True,0.0886542212155335
retailrocket,recency,racf,avg_basket_size,0.17235031839573142,0.046572396014444135,0.04507580626294934,0.08799950689104163,0.08799950689104163,0.04507580626294934,0.17235031839573142,0.12727451213278207,+++,True,0.08799950689104163
retailrocket,recency,racf,cooccurrence_support,-0.10629538945439579,-0.18563707149807956,0.07107532893080015,-0.07361904400722508,0.12100259662775852,-0.18563707149807956,0.07107532893080015,0.2567124004288797,mixed,False,0.07361904400722508
retailrocket,recency,racf,n_baskets,0.004121439580235126,-0.15934465881810794,-0.0992915766813396,-0.08483826530640415,0.08758589169322756,-0.15934465881810794,0.004121439580235126,0.16346609839834306,mixed,False,0.08483826530640415
retailrocket,recency,racf,neighbor_similarity,0.03433406789676081,-0.05194283284959626,-0.03763083079137503,-0.018413198581403497,0.041302577179244036,-0.05194283284959626,0.03433406789676081,0.08627690074635708,mixed,False,0.018413198581403497
